Tirana|Tirana|0
Tirana|Hong_Kong|8738|41.3275|19.8188889|22.2833333|114.15
Tirana|Zagreb|584|41.3275|19.8188889|45.8|16.0
Tirana|Budapest|688|41.3275|19.8188889|47.5|19.083333
Tirana|Jakarta|10212|41.3275|19.8188889|-6.174444|106.829444
Tirana|Dublin|2354|41.3275|19.8188889|53.3330556|-6.2488889
Tirana|Tel_Aviv|1680|41.3275|19.8188889|32.066667|34.766667
Tirana|Mumbai|5566|41.3275|19.8188889|18.975|72.825833
Tirana|Reykjavik|3671|41.3275|19.8188889|64.15|-21.95
Tirana|Milan|972|41.3275|19.8188889|45.466667|9.2
Tirana|Tokyo|9491|41.3275|19.8188889|35.685|139.751389
Tirana|Seoul|8546|41.3275|19.8188889|37.5985|126.9783
Tirana|Vilnius|1539|41.3275|19.8188889|54.6833333|25.3166667
Tirana|Steinsel|1410|41.3275|19.8188889|49.6769444|6.1238889
Tirana|Riga|1763|41.3275|19.8188889|56.95|24.1
Tirana|Chisinau|957|41.3275|19.8188889|47.005556|28.8575
Tirana|Skopje|153|41.3275|19.8188889|42.0|21.4333333
Tirana|Mexico|10794|41.3275|19.8188889|19.434167|-99.138611
Tirana|Kuala_Lumpur|9097|41.3275|19.8188889|3.166667|101.7
Tirana|Amsterdam|1663|41.3275|19.8188889|52.35|4.916667
Tirana|Oslo|2159|41.3275|19.8188889|59.916667|10.75
Tirana|Auckland|17805|41.3275|19.8188889|-36.866667|174.766667
Tirana|Warsaw|1217|41.3275|19.8188889|52.25|21.0
Tirana|Lisbon|2470|41.3275|19.8188889|38.716667|-9.133333
Tirana|Bucharest|617|41.3275|19.8188889|44.433333|26.1
Tirana|Belgrade|391|41.3275|19.8188889|44.818611|20.468056
Tirana|Stockholm|2005|41.3275|19.8188889|59.333333|18.05
Tirana|Singapore|9414|41.3275|19.8188889|1.2930556|103.8558333
Tirana|Ljubljana|676|41.3275|19.8188889|46.0552778|14.5144444
Tirana|Bratislava|787|41.3275|19.8188889|48.15|17.1166667
Tirana|Bangkok|8231|41.3275|19.8188889|13.753979|100.501444
Tirana|Istanbul|765|41.3275|19.8188889|41.018611|28.964722
Tirana|Taipei|9103|41.3275|19.8188889|25.0391667|121.525
Tirana|Ukraine|1305|41.3275|19.8188889|50.433333|30.516667
Tirana|London|1890|41.3275|19.8188889|51.514125|-0.093689
Tirana|Dallas|9531|41.3275|19.8188889|32.7833333|-96.8
Tirana|Manassas|7804|41.3275|19.8188889|38.7508333|-77.4755556
Tirana|Buffalo|7618|41.3275|19.8188889|42.8863889|-78.8786111
Tirana|New_York|7435|41.3275|19.8188889|40.7141667|-74.0063889
Tirana|Chicago|8248|41.3275|19.8188889|41.85|-87.65
Tirana|Los_Angeles|10601|41.3275|19.8188889|34.0522222|-118.2427778
Tirana|Denver|9416|41.3275|19.8188889|39.7391667|-104.9841667
Tirana|Seattle|9446|41.3275|19.8188889|47.6063889|-122.3308333
Tirana|Atlanta|8635|41.3275|19.8188889|33.7488889|-84.3880556
Tirana|Miami|8922|41.3275|19.8188889|25.7738889|-80.1938889
Tirana|Charlotte|8282|41.3275|19.8188889|35.2269444|-80.8433333
Tirana|San_Francisco|10422|41.3275|19.8188889|37.7698135|-122.4660005
Tirana|Phoenix|10354|41.3275|19.8188889|33.4483333|-112.0733333
Tirana|Saint_Louis|8650|41.3275|19.8188889|38.6272222|-90.1977778
Tirana|Salt_Lake_City|9671|41.3275|19.8188889|40.7608333|-111.8902778
Tirana|Kansas_City|8881|41.3275|19.8188889|39.0997222|-94.5783333
Tirana|Hanoi|8162|41.3275|19.8188889|21.033333|105.85
Tirana|Johannesburg|7557|41.3275|19.8188889|-26.205171|28.049815
Buenos_Aires|Tirana|11627|-34.5875|-58.6725|41.3275|19.8188889
Buenos_Aires|Buenos_Aires|0
Buenos_Aires|Vienna|11825|-34.5875|-58.6725|48.2|16.366667
Buenos_Aires|Sydney|11792|-34.5875|-58.6725|-33.861481|151.205475
Buenos_Aires|Melbourne|11602|-34.5875|-58.6725|-37.813938|144.963425
Buenos_Aires|Brisbane|12351|-34.5875|-58.6725|-27.47101|153.024292
Buenos_Aires|Perth|12594|-34.5875|-58.6725|-31.95224|115.861397
Buenos_Aires|Adelaide|12079|-34.5875|-58.6725|-34.928661|138.598633
Buenos_Aires|Sarajevo|11685|-34.5875|-58.6725|43.85|18.3833333
Buenos_Aires|Brussels|11317|-34.5875|-58.6725|50.833333|4.333333
Buenos_Aires|Sofia|11952|-34.5875|-58.6725|42.6833333|23.3166667
Buenos_Aires|Brazil|1695|-34.5875|-58.6725|-23.533333|-46.616667
Buenos_Aires|Toronto|8951|-34.5875|-58.6725|43.666667|-79.416667
Buenos_Aires|Montreal|9030|-34.5875|-58.6725|45.5|-73.583333
Buenos_Aires|Vancouver|11279|-34.5875|-58.6725|49.25|-123.133333
Buenos_Aires|Zurich|11301|-34.5875|-58.6725|47.366667|8.55
Buenos_Aires|Santiago|1111|-34.5875|-58.6725|-33.45|-70.666667
Buenos_Aires|San_Jose|5625|-34.5875|-58.6725|9.893385|-84.105407
Buenos_Aires|Nicosia|12291|-34.5875|-58.6725|35.1666667|33.3666667
Buenos_Aires|Prague|11829|-34.5875|-58.6725|50.083333|14.466667
Buenos_Aires|Frankfurt|11501|-34.5875|-58.6725|50.116667|8.683333
Buenos_Aires|Berlin|11923|-34.5875|-58.6725|52.516667|13.4
Buenos_Aires|Copenhagen|12079|-34.5875|-58.6725|55.666667|12.583333
Buenos_Aires|Tallinn|12914|-34.5875|-58.6725|59.4338889|24.7280556
Buenos_Aires|Madrid|10060|-34.5875|-58.6725|40.408566|-3.69222
Buenos_Aires|Helsinki|12959|-34.5875|-58.6725|60.175556|24.934167
Buenos_Aires|Paris|11063|-34.5875|-58.6725|48.866667|2.333333
Buenos_Aires|Marseille|10818|-34.5875|-58.6725|43.285413|5.37606
Buenos_Aires|Tbilisi|13498|-34.5875|-58.6725|41.725|44.7908333
Buenos_Aires|Athens|11707|-34.5875|-58.6725|37.9833333|23.7333333
Buenos_Aires|Hong_Kong|18478|-34.5875|-58.6725|22.2833333|114.15
Buenos_Aires|Zagreb|11651|-34.5875|-58.6725|45.8|16.0
Buenos_Aires|Budapest|11952|-34.5875|-58.6725|47.5|19.083333
Buenos_Aires|Jakarta|15233|-34.5875|-58.6725|-6.174444|106.829444
Buenos_Aires|Dublin|11002|-34.5875|-58.6725|53.3330556|-6.2488889
Buenos_Aires|Tel_Aviv|12239|-34.5875|-58.6725|32.066667|34.766667
Buenos_Aires|Mumbai|14951|-34.5875|-58.6725|18.975|72.825833
Buenos_Aires|Reykjavik|11441|-34.5875|-58.6725|64.15|-21.95
Buenos_Aires|Milan|11207|-34.5875|-58.6725|45.466667|9.2
Buenos_Aires|Tokyo|18337|-34.5875|-58.6725|35.685|139.751389
Buenos_Aires|Seoul|19407|-34.5875|-58.6725|37.5985|126.9783
Buenos_Aires|Vilnius|12722|-34.5875|-58.6725|54.6833333|25.3166667
Buenos_Aires|Steinsel|11329|-34.5875|-58.6725|49.6769444|6.1238889
Buenos_Aires|Riga|12764|-34.5875|-58.6725|56.95|24.1
Buenos_Aires|Chisinau|12566|-34.5875|-58.6725|47.005556|28.8575
Buenos_Aires|Skopje|11780|-34.5875|-58.6725|42.0|21.4333333
Buenos_Aires|Mexico|7373|-34.5875|-58.6725|19.434167|-99.138611
Buenos_Aires|Kuala_Lumpur|15975|-34.5875|-58.6725|3.166667|101.7
Buenos_Aires|Amsterdam|11458|-34.5875|-58.6725|52.35|4.916667
Buenos_Aires|Oslo|12259|-34.5875|-58.6725|59.916667|10.75
Buenos_Aires|Auckland|10337|-34.5875|-58.6725|-36.866667|174.766667
Buenos_Aires|Warsaw|12343|-34.5875|-58.6725|52.25|21.0
Buenos_Aires|Lisbon|9613|-34.5875|-58.6725|38.716667|-9.133333
Buenos_Aires|Bucharest|12243|-34.5875|-58.6725|44.433333|26.1
Buenos_Aires|Belgrade|11882|-34.5875|-58.6725|44.818611|20.468056
Buenos_Aires|Stockholm|12572|-34.5875|-58.6725|59.333333|18.05
Buenos_Aires|Singapore|15892|-34.5875|-58.6725|1.2930556|103.8558333
Buenos_Aires|Ljubljana|11574|-34.5875|-58.6725|46.0552778|14.5144444
Buenos_Aires|Bratislava|11868|-34.5875|-58.6725|48.15|17.1166667
Buenos_Aires|Bangkok|16893|-34.5875|-58.6725|13.753979|100.501444
Buenos_Aires|Istanbul|12264|-34.5875|-58.6725|41.018611|28.964722
Buenos_Aires|Taipei|18953|-34.5875|-58.6725|25.0391667|121.525
Buenos_Aires|Ukraine|12840|-34.5875|-58.6725|50.433333|30.516667
Buenos_Aires|London|11142|-34.5875|-58.6725|51.514125|-0.093689
Buenos_Aires|Dallas|8482|-34.5875|-58.6725|32.7833333|-96.8
Buenos_Aires|Manassas|8381|-34.5875|-58.6725|38.7508333|-77.4755556
Buenos_Aires|Buffalo|8856|-34.5875|-58.6725|42.8863889|-78.8786111
Buenos_Aires|New_York|8519|-34.5875|-58.6725|40.7141667|-74.0063889
Buenos_Aires|Chicago|8998|-34.5875|-58.6725|41.85|-87.65
Buenos_Aires|Los_Angeles|9831|-34.5875|-58.6725|34.0522222|-118.2427778
Buenos_Aires|Denver|9533|-34.5875|-58.6725|39.7391667|-104.9841667
Buenos_Aires|Seattle|11114|-34.5875|-58.6725|47.6063889|-122.3308333
Buenos_Aires|Atlanta|8057|-34.5875|-58.6725|33.7488889|-84.3880556
Buenos_Aires|Miami|7084|-34.5875|-58.6725|25.7738889|-80.1938889
Buenos_Aires|Charlotte|8097|-34.5875|-58.6725|35.2269444|-80.8433333
Buenos_Aires|San_Francisco|10391|-34.5875|-58.6725|37.7698135|-122.4660005
Buenos_Aires|Phoenix|9390|-34.5875|-58.6725|33.4483333|-112.0733333
Buenos_Aires|Saint_Louis|8764|-34.5875|-58.6725|38.6272222|-90.1977778
Buenos_Aires|Salt_Lake_City|9990|-34.5875|-58.6725|40.7608333|-111.8902778
Buenos_Aires|Kansas_City|8987|-34.5875|-58.6725|39.0997222|-94.5783333
Buenos_Aires|Hanoi|17878|-34.5875|-58.6725|21.033333|105.85
Buenos_Aires|Johannesburg|8113|-34.5875|-58.6725|-26.205171|28.049815
Vienna|Tirana|811|48.2|16.366667|41.3275|19.8188889
Vienna|Buenos_Aires|11825|48.2|16.366667|-34.5875|-58.6725
Vienna|Vienna|0
Vienna|Sydney|15975|48.2|16.366667|-33.861481|151.205475
Vienna|Melbourne|15764|48.2|16.366667|-37.813938|144.963425
Vienna|Brisbane|15646|48.2|16.366667|-27.47101|153.024292
Vienna|Perth|13254|48.2|16.366667|-31.95224|115.861397
Vienna|Adelaide|15112|48.2|16.366667|-34.928661|138.598633
Vienna|Sarajevo|508|48.2|16.366667|43.85|18.3833333
Vienna|Brussels|915|48.2|16.366667|50.833333|4.333333
Vienna|Sofia|818|48.2|16.366667|42.6833333|23.3166667
Vienna|Brazil|10135|48.2|16.366667|-23.533333|-46.616667
Vienna|Toronto|6918|48.2|16.366667|43.666667|-79.416667
Vienna|Montreal|6432|48.2|16.366667|45.5|-73.583333
Vienna|Vancouver|8503|48.2|16.366667|49.25|-123.133333
Vienna|Zurich|591|48.2|16.366667|47.366667|8.55
Vienna|Santiago|12505|48.2|16.366667|-33.45|-70.666667
Vienna|San_Jose|9951|48.2|16.366667|9.893385|-84.105407
Vienna|Nicosia|2014|48.2|16.366667|35.1666667|33.3666667
Vienna|Prague|250|48.2|16.366667|50.083333|14.466667
Vienna|Frankfurt|597|48.2|16.366667|50.116667|8.683333
Vienna|Berlin|523|48.2|16.366667|52.516667|13.4
Vienna|Copenhagen|869|48.2|16.366667|55.666667|12.583333
Vienna|Tallinn|1361|48.2|16.366667|59.4338889|24.7280556
Vienna|Madrid|1808|48.2|16.366667|40.408566|-3.69222
Vienna|Helsinki|1440|48.2|16.366667|60.175556|24.934167
Vienna|Paris|1034|48.2|16.366667|48.866667|2.333333
Vienna|Marseille|1011|48.2|16.366667|43.285413|5.37606
Vienna|Tbilisi|2333|48.2|16.366667|41.725|44.7908333
Vienna|Athens|1282|48.2|16.366667|37.9833333|23.7333333
Vienna|Hong_Kong|8730|48.2|16.366667|22.2833333|114.15
Vienna|Zagreb|268|48.2|16.366667|45.8|16.0
Vienna|Budapest|217|48.2|16.366667|47.5|19.083333
Vienna|Jakarta|10553|48.2|16.366667|-6.174444|106.829444
Vienna|Dublin|1681|48.2|16.366667|53.3330556|-6.2488889
Vienna|Tel_Aviv|2367|48.2|16.366667|32.066667|34.766667
Vienna|Mumbai|5981|48.2|16.366667|18.975|72.825833
Vienna|Reykjavik|2889|48.2|16.366667|64.15|-21.95
Vienna|Milan|623|48.2|16.366667|45.466667|9.2
Vienna|Tokyo|9132|48.2|16.366667|35.685|139.751389
Vienna|Seoul|8272|48.2|16.366667|37.5985|126.9783
Vienna|Vilnius|949|48.2|16.366667|54.6833333|25.3166667
Vienna|Steinsel|765|48.2|16.366667|49.6769444|6.1238889
Vienna|Riga|1102|48.2|16.366667|56.95|24.1
Vienna|Chisinau|944|48.2|16.366667|47.005556|28.8575
Vienna|Skopje|795|48.2|16.366667|42.0|21.4333333
Vienna|Mexico|10151|48.2|16.366667|19.434167|-99.138611
Vienna|Kuala_Lumpur|9399|48.2|16.366667|3.166667|101.7
Vienna|Amsterdam|933|48.2|16.366667|52.35|4.916667
Vienna|Oslo|1352|48.2|16.366667|59.916667|10.75
Vienna|Auckland|17854|48.2|16.366667|-36.866667|174.766667
Vienna|Warsaw|557|48.2|16.366667|52.25|21.0
Vienna|Lisbon|2297|48.2|16.366667|38.716667|-9.133333
Vienna|Bucharest|855|48.2|16.366667|44.433333|26.1
Vienna|Belgrade|489|48.2|16.366667|44.818611|20.468056
Vienna|Stockholm|1242|48.2|16.366667|59.333333|18.05
Vienna|Singapore|9714|48.2|16.366667|1.2930556|103.8558333
Vienna|Ljubljana|276|48.2|16.366667|46.0552778|14.5144444
Vienna|Bratislava|55|48.2|16.366667|48.15|17.1166667
Vienna|Bangkok|8441|48.2|16.366667|13.753979|100.501444
Vienna|Istanbul|1274|48.2|16.366667|41.018611|28.964722
Vienna|Taipei|8999|48.2|16.366667|25.0391667|121.525
Vienna|Ukraine|1053|48.2|16.366667|50.433333|30.516667
Vienna|London|1233|48.2|16.366667|51.514125|-0.093689
Vienna|Dallas|8833|48.2|16.366667|32.7833333|-96.8
Vienna|Manassas|7163|48.2|16.366667|38.7508333|-77.4755556
Vienna|Buffalo|6942|48.2|16.366667|42.8863889|-78.8786111
Vienna|New_York|6796|48.2|16.366667|40.7141667|-74.0063889
Vienna|Chicago|7544|48.2|16.366667|41.85|-87.65
Vienna|Los_Angeles|9818|48.2|16.366667|34.0522222|-118.2427778
Vienna|Denver|8660|48.2|16.366667|39.7391667|-104.9841667
Vienna|Seattle|8640|48.2|16.366667|47.6063889|-122.3308333
Vienna|Atlanta|7994|48.2|16.366667|33.7488889|-84.3880556
Vienna|Miami|8361|48.2|16.366667|25.7738889|-80.1938889
Vienna|Charlotte|7649|48.2|16.366667|35.2269444|-80.8433333
Vienna|San_Francisco|9625|48.2|16.366667|37.7698135|-122.4660005
Vienna|Phoenix|9592|48.2|16.366667|33.4483333|-112.0733333
Vienna|Saint_Louis|7953|48.2|16.366667|38.6272222|-90.1977778
Vienna|Salt_Lake_City|8892|48.2|16.366667|40.7608333|-111.8902778
Vienna|Kansas_City|8164|48.2|16.366667|39.0997222|-94.5783333
Vienna|Hanoi|8244|48.2|16.366667|21.033333|105.85
Vienna|Johannesburg|8355|48.2|16.366667|-26.205171|28.049815
Sydney|Tirana|15709|-33.861481|151.205475|41.3275|19.8188889
Sydney|Buenos_Aires|11792|-33.861481|151.205475|-34.5875|-58.6725
Sydney|Vienna|15975|-33.861481|151.205475|48.2|16.366667
Sydney|Sydney|0
Sydney|Melbourne|713|-33.861481|151.205475|-37.813938|144.963425
Sydney|Brisbane|731|-33.861481|151.205475|-27.47101|153.024292
Sydney|Perth|3290|-33.861481|151.205475|-31.95224|115.861397
Sydney|Adelaide|1162|-33.861481|151.205475|-34.928661|138.598633
Sydney|Sarajevo|15842|-33.861481|151.205475|43.85|18.3833333
Sydney|Brussels|16745|-33.861481|151.205475|50.833333|4.333333
Sydney|Sofia|15435|-33.861481|151.205475|42.6833333|23.3166667
Sydney|Brazil|13360|-33.861481|151.205475|-23.533333|-46.616667
Sydney|Toronto|15564|-33.861481|151.205475|43.666667|-79.416667
Sydney|Montreal|16027|-33.861481|151.205475|45.5|-73.583333
Sydney|Vancouver|12498|-33.861481|151.205475|49.25|-123.133333
Sydney|Zurich|16566|-33.861481|151.205475|47.366667|8.55
Sydney|Santiago|11347|-33.861481|151.205475|-33.45|-70.666667
Sydney|San_Jose|13804|-33.861481|151.205475|9.893385|-84.105407
Sydney|Nicosia|14414|-33.861481|151.205475|35.1666667|33.3666667
Sydney|Prague|16081|-33.861481|151.205475|50.083333|14.466667
Sydney|Frankfurt|16481|-33.861481|151.205475|50.116667|8.683333
Sydney|Berlin|16094|-33.861481|151.205475|52.516667|13.4
Sydney|Copenhagen|16039|-33.861481|151.205475|55.666667|12.583333
Sydney|Tallinn|15228|-33.861481|151.205475|59.4338889|24.7280556
Sydney|Madrid|17683|-33.861481|151.205475|40.408566|-3.69222
Sydney|Helsinki|15199|-33.861481|151.205475|60.175556|24.934167
Sydney|Paris|16960|-33.861481|151.205475|48.866667|2.333333
Sydney|Marseille|16890|-33.861481|151.205475|43.285413|5.37606
Sydney|Tbilisi|13687|-33.861481|151.205475|41.725|44.7908333
Sydney|Athens|15325|-33.861481|151.205475|37.9833333|23.7333333
Sydney|Hong_Kong|7372|-33.861481|151.205475|22.2833333|114.15
Sydney|Zagreb|16025|-33.861481|151.205475|45.8|16.0
Sydney|Budapest|15779|-33.861481|151.205475|47.5|19.083333
Sydney|Jakarta|5499|-33.861481|151.205475|-6.174444|106.829444
Sydney|Dublin|17214|-33.861481|151.205475|53.3330556|-6.2488889
Sydney|Tel_Aviv|14180|-33.861481|151.205475|32.066667|34.766667
Sydney|Mumbai|10154|-33.861481|151.205475|18.975|72.825833
Sydney|Reykjavik|16614|-33.861481|151.205475|64.15|-21.95
Sydney|Milan|16555|-33.861481|151.205475|45.466667|9.2
Sydney|Tokyo|7824|-33.861481|151.205475|35.685|139.751389
Sydney|Seoul|8331|-33.861481|151.205475|37.5985|126.9783
Sydney|Vilnius|15277|-33.861481|151.205475|54.6833333|25.3166667
Sydney|Steinsel|16671|-33.861481|151.205475|49.6769444|6.1238889
Sydney|Riga|15317|-33.861481|151.205475|56.95|24.1
Sydney|Chisinau|15042|-33.861481|151.205475|47.005556|28.8575
Sydney|Skopje|15582|-33.861481|151.205475|42.0|21.4333333
Sydney|Mexico|12972|-33.861481|151.205475|19.434167|-99.138611
Sydney|Kuala_Lumpur|6615|-33.861481|151.205475|3.166667|101.7
Sydney|Amsterdam|16642|-33.861481|151.205475|52.35|4.916667
Sydney|Oslo|15948|-33.861481|151.205475|59.916667|10.75
Sydney|Auckland|2156|-33.861481|151.205475|-36.866667|174.766667
Sydney|Warsaw|15594|-33.861481|151.205475|52.25|21.0
Sydney|Lisbon|18176|-33.861481|151.205475|38.716667|-9.133333
Sydney|Bucharest|15231|-33.861481|151.205475|44.433333|26.1
Sydney|Belgrade|15678|-33.861481|151.205475|44.818611|20.468056
Sydney|Stockholm|15596|-33.861481|151.205475|59.333333|18.05
Sydney|Singapore|6298|-33.861481|151.205475|1.2930556|103.8558333
Sydney|Ljubljana|16138|-33.861481|151.205475|46.0552778|14.5144444
Sydney|Bratislava|15920|-33.861481|151.205475|48.15|17.1166667
Sydney|Bangkok|7535|-33.861481|151.205475|13.753979|100.501444
Sydney|Istanbul|14946|-33.861481|151.205475|41.018611|28.964722
Sydney|Taipei|7261|-33.861481|151.205475|25.0391667|121.525
Sydney|Ukraine|14942|-33.861481|151.205475|50.433333|30.516667
Sydney|London|16990|-33.861481|151.205475|51.514125|-0.093689
Sydney|Dallas|13818|-33.861481|151.205475|32.7833333|-96.8
Sydney|Manassas|15670|-33.861481|151.205475|38.7508333|-77.4755556
Sydney|Buffalo|15602|-33.861481|151.205475|42.8863889|-78.8786111
Sydney|New_York|15988|-33.861481|151.205475|40.7141667|-74.0063889
Sydney|Chicago|14873|-33.861481|151.205475|41.85|-87.65
Sydney|Los_Angeles|12073|-33.861481|151.205475|34.0522222|-118.2427778
Sydney|Denver|13407|-33.861481|151.205475|39.7391667|-104.9841667
Sydney|Seattle|12470|-33.861481|151.205475|47.6063889|-122.3308333
Sydney|Atlanta|14944|-33.861481|151.205475|33.7488889|-84.3880556
Sydney|Miami|15026|-33.861481|151.205475|25.7738889|-80.1938889
Sydney|Charlotte|15301|-33.861481|151.205475|35.2269444|-80.8433333
Sydney|San_Francisco|11943|-33.861481|151.205475|37.7698135|-122.4660005
Sydney|Phoenix|12547|-33.861481|151.205475|33.4483333|-112.0733333
Sydney|Saint_Louis|14585|-33.861481|151.205475|38.6272222|-90.1977778
Sydney|Salt_Lake_City|12905|-33.861481|151.205475|40.7608333|-111.8902778
Sydney|Kansas_City|14233|-33.861481|151.205475|39.0997222|-94.5783333
Sydney|Hanoi|7765|-33.861481|151.205475|21.033333|105.85
Sydney|Johannesburg|11040|-33.861481|151.205475|-26.205171|28.049815
Melbourne|Tirana|15375|-37.813938|144.963425|41.3275|19.8188889
Melbourne|Buenos_Aires|11602|-37.813938|144.963425|-34.5875|-58.6725
Melbourne|Vienna|15764|-37.813938|144.963425|48.2|16.366667
Melbourne|Sydney|713|-37.813938|144.963425|-33.861481|151.205475
Melbourne|Melbourne|0
Melbourne|Brisbane|1374|-37.813938|144.963425|-27.47101|153.024292
Melbourne|Perth|2721|-37.813938|144.963425|-31.95224|115.861397
Melbourne|Adelaide|653|-37.813938|144.963425|-34.928661|138.598633
Melbourne|Sarajevo|15549|-37.813938|144.963425|43.85|18.3833333
Melbourne|Brussels|16616|-37.813938|144.963425|50.833333|4.333333
Melbourne|Sofia|15131|-37.813938|144.963425|42.6833333|23.3166667
Melbourne|Brazil|13087|-37.813938|144.963425|-23.533333|-46.616667
Melbourne|Toronto|16265|-37.813938|144.963425|43.666667|-79.416667
Melbourne|Montreal|16734|-37.813938|144.963425|45.5|-73.583333
Melbourne|Vancouver|13208|-37.813938|144.963425|49.25|-123.133333
Melbourne|Zurich|16345|-37.813938|144.963425|47.366667|8.55
Melbourne|Santiago|11276|-37.813938|144.963425|-33.45|-70.666667
Melbourne|San_Jose|14229|-37.813938|144.963425|9.893385|-84.105407
Melbourne|Nicosia|14034|-37.813938|144.963425|35.1666667|33.3666667
Melbourne|Prague|15909|-37.813938|144.963425|50.083333|14.466667
Melbourne|Frankfurt|16321|-37.813938|144.963425|50.116667|8.683333
Melbourne|Berlin|15973|-37.813938|144.963425|52.516667|13.4
Melbourne|Copenhagen|15986|-37.813938|144.963425|55.666667|12.583333
Melbourne|Tallinn|15222|-37.813938|144.963425|59.4338889|24.7280556
Melbourne|Madrid|17309|-37.813938|144.963425|40.408566|-3.69222
Melbourne|Helsinki|15207|-37.813938|144.963425|60.175556|24.934167
Melbourne|Paris|16792|-37.813938|144.963425|48.866667|2.333333
Melbourne|Marseille|16581|-37.813938|144.963425|43.285413|5.37606
Melbourne|Tbilisi|13433|-37.813938|144.963425|41.725|44.7908333
Melbourne|Athens|14949|-37.813938|144.963425|37.9833333|23.7333333
Melbourne|Hong_Kong|7418|-37.813938|144.963425|22.2833333|114.15
Melbourne|Zagreb|15767|-37.813938|144.963425|45.8|16.0
Melbourne|Budapest|15555|-37.813938|144.963425|47.5|19.083333
Melbourne|Jakarta|5211|-37.813938|144.963425|-6.174444|106.829444
Melbourne|Dublin|17219|-37.813938|144.963425|53.3330556|-6.2488889
Melbourne|Tel_Aviv|13768|-37.813938|144.963425|32.066667|34.766667
Melbourne|Mumbai|9817|-37.813938|144.963425|18.975|72.825833
Melbourne|Reykjavik|16960|-37.813938|144.963425|64.15|-21.95
Melbourne|Milan|16291|-37.813938|144.963425|45.466667|9.2
Melbourne|Tokyo|8190|-37.813938|144.963425|35.685|139.751389
Melbourne|Seoul|8586|-37.813938|144.963425|37.5985|126.9783
Melbourne|Vilnius|15185|-37.813938|144.963425|54.6833333|25.3166667
Melbourne|Steinsel|16508|-37.813938|144.963425|49.6769444|6.1238889
Melbourne|Riga|15267|-37.813938|144.963425|56.95|24.1
Melbourne|Chisinau|14819|-37.813938|144.963425|47.005556|28.8575
Melbourne|Skopje|15263|-37.813938|144.963425|42.0|21.4333333
Melbourne|Mexico|13561|-37.813938|144.963425|19.434167|-99.138611
Melbourne|Kuala_Lumpur|6369|-37.813938|144.963425|3.166667|101.7
Melbourne|Amsterdam|16545|-37.813938|144.963425|52.35|4.916667
Melbourne|Oslo|15986|-37.813938|144.963425|59.916667|10.75
Melbourne|Auckland|2625|-37.813938|144.963425|-36.866667|174.766667
Melbourne|Warsaw|15458|-37.813938|144.963425|52.25|21.0
Melbourne|Lisbon|17758|-37.813938|144.963425|38.716667|-9.133333
Melbourne|Bucharest|14961|-37.813938|144.963425|44.433333|26.1
Melbourne|Belgrade|15405|-37.813938|144.963425|44.818611|20.468056
Melbourne|Stockholm|15600|-37.813938|144.963425|59.333333|18.05
Melbourne|Singapore|6055|-37.813938|144.963425|1.2930556|103.8558333
Melbourne|Ljubljana|15884|-37.813938|144.963425|46.0552778|14.5144444
Melbourne|Bratislava|15708|-37.813938|144.963425|48.15|17.1166667
Melbourne|Bangkok|7372|-37.813938|144.963425|13.753979|100.501444
Melbourne|Istanbul|14630|-37.813938|144.963425|41.018611|28.964722
Melbourne|Taipei|7405|-37.813938|144.963425|25.0391667|121.525
