121.985|123.041|136.151|47.51|211.703|244.401|130.55|136.043|135.128|30.707|41.545|41.109|53.077|48.587|47.55|37.047|34.203|35.602|25.582|276.836|150.8|304.302|185.93|203.327|184.851|43.855|270.716|274.566|276.553|184.851|205.372|204.583|144.368|35.807|31.21|120.182|43.32|175.98|35.642|197.468|169.448|187.217|188.018|193.848|335.056|338.606|51.122|395.103|382.018|275.329|274.122|290.474|44.406|44.16|240.523|127.891|154.02|164.238|180.911|60.044|
95.162|100.885|106.109|21.839|196.03|244.285|100.26|115.473|106.055|16.575|2.089|11.306|35.041|35.027|25.095|10.635|13.177|16.221|17.791|208.471|120.775|233.135|176.137|190.062|176.224|25.791|254.332|254.685|258.07|152.298|148.042|148.036|121.101|13.744|15.915|90.167|13.374|145.636|19.759|167.089|146.632|165.067|165.159|177.212|293.144|282.705|11.476|311.341|309.055|245.99|247.226|233.132|20.503|23.512|229.392|105.806|128.715|143.653|159.008|41.882|
110.016|109.751|123.238|52.662|216.168|251.799|114.793|120.767|120.746|46.278|34.835|21.69|59.932|59.944|51.786|39.369|42.629|45.717|46.132|285.57|138.751|305.152|195.756|213.639|197.604|54.042|273.104|270.956|271.828|176.714|195.851|198.094|135.77|52.942|42.562|105.018|27.438|163.057|43.212|183.051|153.685|179.875|179.791|199.243|335.898|338.533|21.389|375.341|379.12|274.486|286.608|289.449|48.33|47.129|230.665|102.797|127.017|139.496|155.823|69.111|
83.264|83.334|89.505|34.703|261.71|227.001|92.102|112.288|95.341|25.252|36.947|48.542|14.876|14.925|16.447|36.464|28.143|25.186|25.628|178.019|110.496|306.335|247.752|253.188|248.122|23.292|240.218|246.467|256.008|142.845|129.749|136.686|210.883|27.46|24.852|81.502|45.349|130.289|44.457|167.868|143.974|160.768|157.315|151.191|262.429|264.041|48.541|289.071|287.594|242.748|242.294|290.772|29.245|28.324|224.341|117.411|134.676|152.307|173.145|0.0|
88.143|88.367|100.415|26.533|195.854|226.411|93.703|99.39|99.81|17.633|8.01|0.0|38.203|35.669|47.376|12.454|17.472|17.516|18.189|255.099|114.434|284.367|181.194|196.136|180.237|33.008|262.155|253.734|261.056|145.316|168.778|166.304|124.012|21.376|20.847|83.55|5.542|138.82|8.128|161.347|139.815|158.349|177.972|180.625|338.592|322.793|0.145|342.483|346.261|258.169|258.101|269.268|24.269|27.85|254.636|128.931|149.284|154.437|174.278|69.951|
81.461|79.455|95.184|23.987|180.374|201.95|89.62|92.963|92.878|12.735|25.259|36.641|14.771|14.87|4.354|22.779|15.895|12.62|14.347|191.986|109.732|313.253|136.904|248.17|114.889|23.58|252.531|253.03|238.955|143.748|136.807|135.791|107.827|14.284|12.895|75.446|33.152|132.47|33.1|149.467|125.146|140.716|141.681|166.479|267.671|282.106|36.766|289.859|292.324|252.831|254.353|271.84|10.373|11.441|217.789|101.382|125.419|134.45|154.446|0.0|
89.811|81.792|100.61|20.739|235.981|206.4|99.789|102.303|103.346|15.982|31.22|38.427|0.015|0.0|9.772|27.762|19.01|16.016|18.634|245.857|114.042|218.033|152.141|159.399|142.767|6.928|215.961|214.426|214.531|142.851|165.168|169.249|114.027|20.137|20.355|87.187|35.754|138.537|37.019|167.472|139.344|155.541|162.862|142.232|256.154|242.974|39.228|292.612|293.066|240.654|242.491|194.537|16.442|17.276|214.556|107.423|121.189|131.176|150.571|32.149|
146.75|145.332|165.895|66.112|242.017|265.677|158.608|164.62|160.921|68.862|79.323|92.926|74.198|68.024|84.825|87.493|72.987|70.18|76.891|304.122|189.981|345.295|227.215|240.078|223.553|65.835|305.687|305.214|305.802|206.686|202.919|205.928|178.867|81.445|83.548|143.022|80.391|205.191|71.263|217.299|198.369|210.339|214.614|216.111|374.439|377.718|92.911|412.326|404.882|301.571|307.371|329.135|85.472|81.394|251.972|125.343|158.38|172.949|182.567|61.342|
128.122|150.822|142.541|21.265|208.181|254.233|146.508|161.833|158.848|32.19|46.868|52.859|39.266|41.716|38.567|32.255|35.936|32.769|36.962|210.224|152.972|249.619|197.643|194.123|196.364|23.305|271.785|256.547|256.938|193.646|203.502|191.225|149.703|42.756|43.409|119.4|50.367|182.48|40.599|188.999|170.525|198.22|186.421|193.242|301.004|302.387|52.658|346.099|331.487|266.612|273.245|234.828|45.236|45.472|257.087|131.672|164.314|166.54|193.889|67.504|
219.433|207.282|196.912|178.876|310.479|316.603|186.304|179.993|183.409|250.872|251.727|267.081|183.018|169.007|179.058|259.834|251.276|243.823|249.505|0.0|187.344|73.4|62.292|100.605|90.72|184.205|50.025|49.95|46.458|159.237|209.417|204.942|216.037|247.824|246.52|201.549|269.889|161.481|255.605|141.683|160.682|152.07|152.979|32.068|80.14|79.852|275.84|195.372|195.291|23.477|21.175|59.541|192.851|245.43|366.649|235.808|228.386|228.49|188.686|185.243|
123.918|116.44|133.609|22.681|230.522|261.762|133.711|133.225|145.301|36.014|40.087|51.969|44.436|46.404|40.389|38.93|37.463|32.014|34.76|269.207|154.999|304.729|194.252|195.869|191.742|41.317|281.38|283.097|281.437|182.073|170.135|170.098|155.593|43.119|46.13|117.624|51.685|177.32|42.055|195.39|168.579|195.182|195.059|183.284|294.307|292.449|56.042|334.841|348.98|259.951|269.885|300.236|47.362|44.23|222.946|119.342|135.625|143.968|171.031|38.393|
181.414|192.584|192.03|44.803|280.662|368.928|202.324|202.155|202.781|70.987|87.271|96.826|91.869|91.864|78.934|86.041|76.139|70.563|84.631|340.903|204.844|333.725|218.702|209.271|188.022|80.975|323.109|322.81|338.269|246.576|229.775|230.377|205.886|72.951|86.636|181.584|93.611|233.86|81.341|259.646|240.83|251.826|258.7|327.488|413.919|418.143|96.952|453.094|452.179|332.695|338.816|367.375|92.409|77.208|250.712|110.033|133.202|134.513|162.953|20.383|
255.376|245.13|241.621|181.423|377.241|406.532|251.964|237.996|261.637|176.381|183.62|191.069|157.216|168.603|157.768|177.487|180.309|165.242|257.532|42.785|227.247|85.357|45.263|81.715|72.957|154.333|186.703|187.269|186.608|191.396|228.307|229.259|239.495|245.476|168.302|246.887|199.786|188.157|196.54|208.942|196.627|195.946|191.545|12.242|120.333|120.33|191.328|243.325|250.978|57.907|59.551|70.057|251.631|232.788|352.969|255.872|210.593|214.339|210.884|174.897|
93.815|93.992|108.806|41.604|191.731|224.207|91.372|102.781|102.662|30.344|53.5|51.05|35.415|35.571|24.346|34.969|26.931|30.377|31.627|270.57|121.749|245.542|176.988|194.607|187.431|41.758|254.233|254.386|250.704|158.697|179.274|179.265|121.247|24.328|23.754|90.223|44.156|146.59|43.15|157.589|136.248|158.931|158.945|179.772|279.331|279.384|51.077|316.078|316.102|248.506|249.193|228.593|18.738|18.524|207.375|84.043|117.152|119.303|146.245|33.989|
117.007|102.059|132.243|57.47|204.544|248.774|128.858|125.339|123.413|28.844|52.425|55.327|33.348|33.233|50.32|40.832|30.293|42.446|43.784|332.258|156.183|402.277|196.225|208.745|204.72|35.817|277.31|266.194|277.758|175.013|171.826|176.706|143.101|40.117|35.163|120.008|52.0|174.639|57.595|191.368|182.599|186.988|198.592|202.054|397.22|409.833|59.511|391.06|386.742|330.621|317.946|299.667|38.985|35.012|223.633|113.035|132.48|145.639|162.689|58.229|
250.98|256.805|243.934|129.935|332.597|371.125|250.743|242.906|246.689|112.559|156.114|135.437|112.781|101.204|105.976|124.161|138.844|113.275|113.42|95.826|251.419|93.531|20.626|24.361|0.0|114.68|131.112|129.143|131.156|239.389|288.833|287.546|257.632|125.716|133.186|248.898|150.515|254.332|135.783|255.265|255.673|242.538|241.749|58.032|170.759|170.947|146.731|299.528|298.11|109.414|111.098|117.727|111.041|130.215|574.041|461.067|479.944|480.751|501.048|113.627|
131.216|132.398|144.224|62.3|227.464|258.249|136.81|136.692|136.354|51.081|56.693|66.443|59.81|59.703|49.342|55.836|47.62|51.378|51.618|230.72|161.713|270.283|201.563|218.597|201.926|62.784|274.795|275.065|273.143|193.477|215.311|216.209|155.702|38.618|44.86|126.036|64.95|182.146|64.085|192.076|170.579|186.557|209.391|194.609|304.261|301.357|65.553|351.954|349.612|240.646|242.426|253.031|43.667|44.507|243.718|130.631|151.336|153.761|180.875|84.054|
113.75|111.767|128.218|14.474|186.827|202.399|136.672|140.977|134.267|10.954|24.999|33.801|16.731|16.67|19.281|24.987|13.792|10.943|14.576|206.546|141.541|192.05|147.997|130.775|111.575|1.776|255.492|241.452|241.708|169.762|167.837|167.885|113.766|25.942|23.716|117.034|31.957|173.434|31.166|200.066|164.648|182.243|189.661|167.478|254.443|254.132|35.309|307.505|307.452|259.416|258.01|207.797|24.004|24.036|207.714|135.251|139.919|141.945|166.334|57.128|
166.011|154.165|156.125|240.08|260.699|262.187|154.802|147.713|141.38|251.334|247.95|262.302|229.185|234.715|242.98|260.135|251.695|247.036|247.898|47.076|136.331|118.094|229.613|248.783|238.028|240.977|0.39|0.41|0.0|98.927|156.648|158.59|156.473|220.895|225.339|162.544|254.619|107.773|253.944|104.243|124.931|109.026|108.666|80.27|77.014|76.698|265.802|206.633|206.556|46.577|46.857|101.431|221.625|215.893|286.776|155.445|133.958|146.176|110.348|259.274|
195.99|187.711|177.293|295.091|262.574|295.98|267.499|178.635|179.269|276.67|295.971|305.79|281.899|287.113|275.844|290.179|281.507|278.807|279.452|176.447|166.772|247.19|233.874|247.509|261.656|295.987|128.466|131.838|127.926|140.415|189.946|191.987|194.071|272.598|277.374|191.843|303.171|142.744|300.771|150.404|153.34|134.004|220.886|212.172|0.261|0.0|297.992|340.35|338.888|63.709|63.583|231.833|274.655|271.723|387.132|290.367|255.48|248.937|247.137|341.438|
106.497|107.008|114.429|27.23|200.244|274.377|109.64|126.136|115.398|21.184|27.265|30.608|38.997|38.982|32.925|27.028|24.748|21.172|19.141|262.805|126.401|244.138|181.762|196.01|183.524|39.922|250.643|256.111|268.23|158.34|183.965|181.574|137.845|25.085|31.175|97.384|30.784|154.863|24.461|172.667|147.417|172.749|162.249|181.83|274.812|276.228|30.516|309.516|310.672|225.953|226.691|229.151|34.773|29.798|255.42|133.51|152.114|176.349|185.811|50.851|
116.453|117.575|131.504|35.119|215.012|244.305|117.18|125.778|121.411|27.866|36.419|44.563|39.031|41.972|51.485|35.073|26.853|27.848|23.434|201.807|145.069|240.748|181.068|178.264|180.521|47.301|248.512|262.373|265.436|175.096|168.844|168.843|142.581|25.836|25.986|112.758|45.053|167.642|41.99|185.397|165.553|177.03|177.271|173.586|292.658|291.103|45.979|315.402|319.008|220.919|233.792|241.791|31.973|34.589|219.761|97.469|124.554|136.241|146.609|26.981|
125.563|125.428|137.513|66.872|229.196|266.513|185.636|138.561|171.651|58.984|49.135|45.361|77.462|74.993|66.031|53.95|56.941|61.337|65.285|278.011|151.169|330.498|224.792|224.412|224.58|73.41|292.379|299.034|290.171|209.51|177.293|177.404|151.646|60.91|60.976|120.602|44.985|178.877|62.42|198.556|197.516|189.123|190.412|228.217|359.886|357.889|45.069|381.867|381.897|294.451|295.943|306.987|62.64|64.582|281.381|153.247|178.958|181.463|206.546|125.647|
130.408|126.415|135.192|25.875|225.642|245.152|125.017|133.345|141.586|37.874|50.081|57.621|55.167|56.622|64.153|44.455|38.901|46.731|42.934|217.193|160.574|261.541|199.593|211.95|197.958|67.29|259.788|259.787|258.352|187.785|174.958|173.027|145.583|50.977|42.22|120.908|59.598|182.673|44.368|182.316|172.982|182.247|190.141|185.945|350.884|287.654|54.571|271.903|269.131|236.859|271.141|245.779|63.394|55.201|244.313|116.773|143.987|146.068|170.144|47.311|
138.619|141.402|154.448|34.392|232.54|259.922|140.851|150.714|146.944|45.885|50.995|62.851|56.859|55.355|53.866|46.266|49.818|45.952|43.032|295.118|182.373|335.278|211.11|193.653|212.927|42.576|288.027|274.673|269.654|198.751|228.002|231.728|168.167|49.173|52.859|132.766|62.591|192.294|48.819|201.81|178.31|206.964|184.578|196.875|316.039|314.352|63.482|410.878|406.025|268.117|288.42|248.198|55.736|54.997|253.984|127.408|158.49|157.617|190.059|49.505|
49.963|49.531|36.387|146.484|158.309|154.446|62.231|44.784|44.582|135.477|153.085|154.378|139.421|139.801|128.886|151.433|135.036|134.952|135.584|242.428|29.172|275.027|254.449|273.008|258.054|144.796|241.443|232.447|232.912|49.87|73.988|73.789|51.294|128.918|129.19|53.745|153.842|48.946|152.596|66.801|50.12|61.343|75.75|248.042|314.3|314.781|154.395|270.142|270.001|223.071|225.089|257.763|122.454|122.711|158.458|54.384|21.793|40.236|71.81|167.434|
223.988|220.865|220.842|147.45|303.228|329.547|221.588|214.099|230.127|154.973|152.47|160.563|133.946|133.799|134.144|152.921|144.08|152.442|141.183|32.137|226.589|75.965|255.624|286.862|285.014|144.598|72.737|71.872|73.763|176.453|222.254|222.22|227.276|144.119|142.46|222.941|159.152|226.971|157.128|175.735|183.692|188.686|184.357|0.675|103.427|104.154|160.504|92.706|92.699|50.364|48.531|61.418|140.333|141.094|313.255|202.792|200.071|180.142|148.69|175.329|
99.51|86.927|103.056|25.115|182.231|208.222|96.754|99.256|98.132|14.044|18.745|28.654|30.21|29.904|17.166|19.736|10.038|17.701|16.301|210.217|125.042|252.988|170.796|200.425|173.857|22.708|248.265|253.239|251.249|152.308|150.116|150.153|112.419|7.441|7.582|85.998|25.148|147.225|36.519|159.908|132.165|160.382|152.596|168.548|267.832|266.143|28.594|315.792|303.937|222.067|215.292|237.226|14.785|15.514|210.614|130.62|127.032|150.347|173.818|39.697|
107.374|107.298|123.403|31.611|205.225|250.74|107.458|118.932|118.889|26.615|15.452|4.901|43.035|43.837|32.126|21.39|26.585|26.593|25.377|270.904|136.764|258.477|190.755|198.577|185.623|38.987|247.987|248.013|265.418|171.134|164.129|163.902|135.041|24.564|23.593|103.607|5.334|158.059|25.77|174.106|160.938|177.325|176.659|177.424|279.587|274.916|4.886|314.531|312.404|231.186|213.772|235.273|34.57|36.941|223.94|103.975|136.599|139.198|166.306|36.572|
218.031|216.218|217.408|272.973|392.95|386.357|217.012|201.571|209.508|289.59|300.839|286.199|264.18|255.175|278.591|298.578|267.418|289.453|266.281|143.283|187.052|187.226|144.424|178.852|172.221|267.051|154.486|154.516|154.947|153.395|202.154|204.585|223.289|267.887|264.206|215.432|305.255|164.578|280.554|175.92|176.536|162.161|161.98|112.167|183.919|183.935|286.22|20.831|20.934|154.666|161.073|172.245|266.175|265.582|442.586|270.429|189.103|210.438|191.35|270.66|
116.228|111.891|126.968|20.453|208.204|239.089|113.299|122.179|117.936|20.868|22.037|26.762|43.988|39.276|31.227|16.843|22.381|25.564|27.098|217.572|141.547|238.005|167.383|162.933|151.701|31.234|284.802|270.781|266.175|167.706|165.119|165.151|137.686|24.001|26.972|108.415|30.615|163.805|4.341|179.804|159.179|168.366|176.491|207.812|308.046|311.131|27.501|318.291|320.635|255.162|250.399|254.255|34.785|31.673|260.781|149.639|169.254|190.441|208.351|56.538|
126.957|106.968|132.423|55.173|195.726|227.417|130.509|135.235|138.32|44.689|58.369|65.045|31.74|31.739|36.057|56.686|48.085|44.865|42.218|204.694|152.388|336.9|276.377|273.563|184.621|40.527|269.58|253.285|261.766|177.747|168.69|168.637|152.802|43.969|44.863|122.528|62.344|173.827|64.89|198.607|164.863|178.813|187.477|171.326|274.324|274.371|65.058|315.992|336.083|324.068|304.228|235.444|45.729|44.918|215.823|120.827|137.863|138.818|173.822|20.552|
115.191|116.265|130.097|22.658|238.026|230.325|130.093|136.021|133.031|29.525|37.028|44.37|43.027|42.36|35.23|31.974|28.867|29.882|30.461|211.981|144.831|224.19|165.343|152.566|144.99|29.278|272.854|289.923|283.706|170.49|168.637|169.21|140.803|29.977|32.442|116.171|47.186|166.118|44.703|193.402|166.634|184.006|180.69|174.81|287.787|288.492|44.41|318.279|319.592|272.06|283.665|252.438|42.673|34.315|223.451|99.924|122.514|129.194|155.645|54.32|
95.606|94.052|110.965|0.0|203.063|218.72|99.113|105.804|105.209|0.075|14.585|22.005|13.663|12.92|12.985|4.526|6.518|0.054|1.078|267.623|124.476|247.799|144.504|156.368|132.533|6.88|253.889|239.108|256.282|156.131|175.161|173.682|121.603|6.89|16.111|92.706|25.055|146.654|13.604|164.433|146.794|164.775|154.319|166.969|270.561|269.764|22.038|298.045|298.136|251.928|254.208|220.078|11.974|11.447|219.885|98.73|124.232|124.269|151.698|57.012|
94.243|102.304|106.247|34.599|209.905|242.741|99.319|116.242|105.178|27.352|13.433|4.724|51.027|51.008|33.985|23.501|26.408|27.358|33.711|208.28|119.903|255.225|192.604|187.796|191.94|38.059|266.128|278.599|280.001|153.285|145.973|146.044|120.484|27.553|26.25|89.52|11.289|143.036|27.926|166.484|145.606|164.781|164.724|188.416|285.965|293.308|4.77|306.885|320.92|262.443|264.102|234.796|34.553|37.265|229.481|93.305|116.568|133.637|146.381|51.277|
268.559|255.269|240.671|175.051|358.996|357.851|244.063|247.196|240.485|177.183|280.147|287.235|170.556|184.851|260.101|286.856|266.76|187.291|278.219|55.129|230.55|95.707|54.94|65.343|80.973|163.42|96.082|96.709|104.79|206.433|250.5|262.393|253.262|246.194|189.28|249.543|291.611|205.646|293.58|204.572|220.02|203.819|204.239|22.122|132.378|131.399|293.347|259.148|259.001|69.272|70.085|82.052|203.554|192.768|365.882|241.62|222.825|240.363|193.762|132.631|
127.032|112.871|128.958|29.562|217.487|246.285|112.908|121.789|121.821|43.609|29.425|39.037|50.486|49.898|28.552|209.041|27.081|40.544|17.318|221.741|158.044|252.977|186.266|183.33|196.38|41.947|262.633|260.698|271.42|193.676|188.751|166.743|138.537|23.225|47.307|129.944|42.456|175.023|45.665|175.559|184.681|191.085|193.98|174.74|286.359|290.67|59.118|329.76|343.683|211.901|228.841|236.737|29.865|29.633|272.095|146.458|179.501|204.614|208.762|82.632|
