21:39:34.980564 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 2, length 64
21:39:35.292175 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 2, length 64
21:39:35.981100 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 3, length 64
21:39:36.294663 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 3, length 64
21:39:36.981606 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 4, length 64
21:39:37.293873 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 4, length 64
21:39:37.981798 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 5, length 64
21:39:38.297411 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 5, length 64
21:39:38.982338 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 6, length 64
21:39:39.293065 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 6, length 64
21:39:39.982994 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 7, length 64
21:39:40.293957 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 7, length 64
21:39:40.982881 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 8, length 64
21:39:41.325209 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 8, length 64
21:39:41.983113 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 9, length 64
21:39:42.293707 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 9, length 64
21:39:42.983648 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 10, length 64
21:39:43.294175 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 10, length 64
21:39:43.984130 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 11, length 64
21:39:44.301181 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 11, length 64
21:39:44.984129 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 12, length 64
21:39:45.300538 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 12, length 64
21:39:45.984460 IP 10.8.0.17 > 185.225.28.43: ICMP echo request, id 801, seq 13, length 64
21:39:46.311529 IP 185.225.28.43 > 10.8.0.17: ICMP echo reply, id 801, seq 13, length 64
