07:42:54.326465 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 1, length 64
07:42:54.963543 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 2, length 64
07:42:55.966200 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 3, length 64
07:42:56.990200 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 4, length 64
07:42:57.355927 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 4, length 64
07:42:57.990788 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 5, length 64
07:42:58.354929 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 5, length 64
07:42:58.990800 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 6, length 64
07:42:59.354955 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 6, length 64
07:42:59.990826 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 7, length 64
07:43:00.365517 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 7, length 64
07:43:00.991387 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 8, length 64
07:43:01.354986 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 8, length 64
07:43:01.991856 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 9, length 64
07:43:02.354952 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 9, length 64
07:43:02.991812 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 10, length 64
07:43:03.355316 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 10, length 64
07:43:03.992106 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 11, length 64
07:43:04.355567 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 11, length 64
07:43:04.992428 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 12, length 64
07:43:06.014201 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 13, length 64
07:43:07.038202 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 14, length 64
07:43:07.400668 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 14, length 64
07:43:08.039542 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 15, length 64
07:43:08.401869 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 15, length 64
07:43:09.040738 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 16, length 64
07:43:09.402899 IP 185.216.34.100 > 10.8.0.2: ICMP echo reply, id 746, seq 16, length 64
07:43:10.041766 IP 10.8.0.2 > 185.216.34.100: ICMP echo request, id 746, seq 17, length 64
