22:12:42.020387 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 1, length 64
22:12:42.923917 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 2, length 64
22:12:43.184815 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 2, length 64
22:12:43.923273 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 3, length 64
22:12:44.184394 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 3, length 64
22:12:44.923377 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 4, length 64
22:12:45.187023 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 4, length 64
22:12:45.924013 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 5, length 64
22:12:46.184790 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 5, length 64
22:12:46.924757 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 6, length 64
22:12:47.187055 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 6, length 64
22:12:47.925043 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 7, length 64
22:12:48.185636 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 7, length 64
22:12:48.925603 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 8, length 64
22:12:49.186453 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 8, length 64
22:12:49.925421 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 9, length 64
22:12:50.186081 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 9, length 64
22:12:50.926051 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 10, length 64
22:12:51.188528 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 10, length 64
22:12:51.926496 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 11, length 64
22:12:52.188304 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 11, length 64
22:12:52.927275 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 12, length 64
22:12:53.188151 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 12, length 64
22:12:53.927117 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 13, length 64
22:12:54.188515 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 13, length 64
22:12:54.927480 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 14, length 64
22:12:55.188738 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 14, length 64
22:12:55.927708 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 15, length 64
22:12:56.188389 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 15, length 64
22:12:56.928349 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 16, length 64
22:12:57.189768 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 16, length 64
22:12:57.928740 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 17, length 64
22:12:58.189794 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 17, length 64
22:12:58.928766 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 18, length 64
22:12:59.190512 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 18, length 64
22:12:59.929482 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 19, length 64
22:13:00.191450 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 19, length 64
22:13:00.929420 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 20, length 64
22:13:01.190474 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 20, length 64
22:13:01.929445 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 21, length 64
22:13:02.190501 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 21, length 64
22:13:02.929471 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 22, length 64
22:13:03.192878 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 22, length 64
22:13:03.929842 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 23, length 64
22:13:04.190972 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 23, length 64
22:13:04.929938 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 24, length 64
22:13:05.193347 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 24, length 64
22:13:05.930314 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 25, length 64
22:13:06.191101 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 25, length 64
22:13:06.931072 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 26, length 64
22:13:07.191791 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 26, length 64
22:13:07.931761 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 27, length 64
22:13:08.193144 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 27, length 64
22:13:08.932114 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 28, length 64
22:13:09.195444 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 28, length 64
22:13:09.932409 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 29, length 64
22:13:10.195007 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 29, length 64
22:13:10.933009 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 30, length 64
22:13:11.197663 IP 185.153.151.42 > 10.8.2.6: ICMP echo reply, id 1753, seq 30, length 64
22:13:11.933632 IP 10.8.2.6 > 185.153.151.42: ICMP echo request, id 1753, seq 31, length 64
