01:13:04.621560 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 2, length 64
01:13:05.382881 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 2, length 64
01:13:05.621261 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 3, length 64
01:13:06.382453 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 3, length 64
01:13:06.620956 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 4, length 64
01:13:07.382195 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 4, length 64
01:13:07.620680 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 5, length 64
01:13:08.382080 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 5, length 64
01:13:08.620551 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 6, length 64
01:13:09.381854 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 6, length 64
01:13:09.620327 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 7, length 64
01:13:10.381404 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 7, length 64
01:13:10.619821 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 8, length 64
01:13:11.381058 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 8, length 64
01:13:11.619528 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 9, length 64
01:13:12.381099 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 9, length 64
01:13:12.619587 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 10, length 64
01:13:13.381068 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 10, length 64
01:13:13.619539 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 11, length 64
01:13:14.380740 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 11, length 64
01:13:14.619211 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 12, length 64
01:13:15.380522 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 12, length 64
01:13:15.618994 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 13, length 64
01:13:16.380301 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 13, length 64
01:13:16.618773 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 14, length 64
01:13:17.380079 IP 103.62.49.193 > 10.8.2.2: ICMP echo reply, id 2430, seq 14, length 64
01:13:17.618550 IP 10.8.2.2 > 103.62.49.193: ICMP echo request, id 2430, seq 15, length 64
