11:45:47.673940 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 1, length 64
11:45:48.025272 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 1, length 64
11:45:48.673696 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 2, length 64
11:45:49.027282 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 2, length 64
11:45:49.674194 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 3, length 64
11:45:50.023673 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 3, length 64
11:45:50.674550 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 4, length 64
11:45:51.026534 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 4, length 64
11:45:51.674401 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 5, length 64
11:45:52.025937 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 5, length 64
11:45:52.674810 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 6, length 64
11:45:53.024154 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 6, length 64
11:45:53.675051 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 7, length 64
11:45:54.026550 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 7, length 64
11:45:54.675423 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 8, length 64
11:45:55.025107 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 8, length 64
11:45:55.675979 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 9, length 64
11:45:56.025350 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 9, length 64
11:45:56.676238 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 10, length 64
11:45:57.029949 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 10, length 64
11:45:57.676829 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 11, length 64
11:45:58.026171 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 11, length 64
11:45:58.677052 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 12, length 64
11:45:59.026626 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 12, length 64
11:45:59.677515 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 13, length 64
11:46:00.034394 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 13, length 64
11:46:00.677280 IP 10.8.1.4 > 185.106.102.201: ICMP echo request, id 1655, seq 14, length 64
11:46:01.026778 IP 185.106.102.201 > 10.8.1.4: ICMP echo reply, id 1655, seq 14, length 64
