09:26:10.862221 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 2, length 64
09:26:11.331236 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 2, length 64
09:26:11.862009 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 3, length 64
09:26:12.333937 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 3, length 64
09:26:12.861708 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 4, length 64
09:26:13.340437 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 4, length 64
09:26:13.862216 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 5, length 64
09:26:14.328895 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 5, length 64
09:26:14.862202 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 6, length 64
09:26:15.338079 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 6, length 64
09:26:15.861867 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 7, length 64
09:26:16.328861 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 7, length 64
09:26:16.861640 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 8, length 64
09:26:17.332068 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 8, length 64
09:26:17.861836 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 9, length 64
09:26:18.326124 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 9, length 64
09:26:18.861899 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 10, length 64
09:26:19.333082 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 10, length 64
09:26:19.861859 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 11, length 64
09:26:20.325909 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 11, length 64
09:26:20.861679 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 12, length 64
09:26:21.341441 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 12, length 64
09:26:21.862200 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 13, length 64
09:26:22.331051 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 13, length 64
09:26:22.861824 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 14, length 64
09:26:23.328700 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 14, length 64
09:26:23.861473 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 15, length 64
09:26:24.328814 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 15, length 64
09:26:24.861589 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 16, length 64
09:26:25.333263 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 16, length 64
09:26:25.862029 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 17, length 64
09:26:26.327882 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 17, length 64
09:26:26.861660 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 18, length 64
09:26:27.331517 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 18, length 64
09:26:27.861286 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 19, length 64
09:26:28.862217 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 20, length 64
09:26:29.337650 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 20, length 64
09:26:29.862419 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 21, length 64
09:26:30.332893 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 21, length 64
09:26:30.862662 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 22, length 64
09:26:31.332265 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 22, length 64
09:26:31.863036 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 23, length 64
09:26:32.325772 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 23, length 64
09:26:32.863548 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 24, length 64
09:26:33.331300 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 24, length 64
09:26:33.864070 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 25, length 64
09:26:34.329273 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 25, length 64
09:26:34.864044 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 26, length 64
09:26:35.326906 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 26, length 64
09:26:35.863681 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 27, length 64
09:26:36.343339 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 27, length 64
09:26:36.864095 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 28, length 64
09:26:37.886199 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 29, length 64
09:26:38.910202 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 30, length 64
09:26:39.195907 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 28, length 64
09:26:39.444275 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 29, length 64
09:26:39.444454 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 30, length 64
09:26:39.910166 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 31, length 64
09:26:40.379114 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 31, length 64
09:26:40.909885 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 32, length 64
09:26:41.918197 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 33, length 64
09:26:42.381065 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 33, length 64
09:26:42.917839 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 34, length 64
09:26:43.384491 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 34, length 64
09:26:43.918261 IP 10.8.1.3 > 210.217.18.78: ICMP echo request, id 1128, seq 35, length 64
09:26:44.385491 IP 210.217.18.78 > 10.8.1.3: ICMP echo reply, id 1128, seq 35, length 64
