20:22:49.499932 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 3, length 64
20:22:49.838263 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 3, length 64
20:22:50.501179 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 4, length 64
20:22:50.883801 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 4, length 64
20:22:51.502684 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 5, length 64
20:22:51.847554 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 5, length 64
20:22:52.503454 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 6, length 64
20:22:52.840487 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 6, length 64
20:22:53.504384 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 7, length 64
20:22:53.845024 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 7, length 64
20:22:54.505923 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 8, length 64
20:22:54.865484 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 8, length 64
20:22:55.507360 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 9, length 64
20:22:55.863103 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 9, length 64
20:22:56.508989 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 10, length 64
20:22:56.852155 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 10, length 64
20:22:57.510051 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 11, length 64
20:22:57.852409 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 11, length 64
20:22:58.511305 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 12, length 64
20:22:58.850203 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 12, length 64
20:22:59.512102 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 13, length 64
20:23:00.539252 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 14, length 64
20:23:00.877483 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 14, length 64
20:23:01.540381 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 15, length 64
20:23:01.879376 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 15, length 64
20:23:02.541274 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 16, length 64
20:23:02.881227 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 16, length 64
20:23:03.542130 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 17, length 64
20:23:03.879742 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 17, length 64
20:23:04.543639 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 18, length 64
20:23:04.923274 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 18, length 64
20:23:05.545133 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 19, length 64
20:23:05.937683 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 19, length 64
20:23:06.546544 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 20, length 64
20:23:06.886706 IP 37.120.199.243 > 10.8.2.2: ICMP echo reply, id 1336, seq 20, length 64
20:23:07.547593 IP 10.8.2.2 > 37.120.199.243: ICMP echo request, id 1336, seq 21, length 64
