13:00:45.402044 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 2, length 64
13:00:45.704223 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 2, length 64
13:00:46.403168 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 3, length 64
13:00:46.706233 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 3, length 64
13:00:47.404177 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 4, length 64
13:00:47.706195 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 4, length 64
13:00:48.405136 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 5, length 64
13:00:48.707264 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 5, length 64
13:00:49.406201 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 6, length 64
13:00:49.708333 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 6, length 64
13:00:50.407276 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 7, length 64
13:00:50.709969 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 7, length 64
13:00:51.408931 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 8, length 64
13:00:51.711004 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 8, length 64
13:00:52.409947 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 9, length 64
13:00:52.712618 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 9, length 64
13:00:53.411557 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 10, length 64
13:00:53.713874 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 10, length 64
13:00:54.412817 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 11, length 64
13:00:54.714873 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 11, length 64
13:00:55.413810 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 12, length 64
13:00:55.715899 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 12, length 64
13:00:56.414220 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 13, length 64
13:00:56.716501 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 13, length 64
13:00:57.415441 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 14, length 64
13:00:57.717919 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 14, length 64
13:00:58.416850 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 15, length 64
13:00:58.718802 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 15, length 64
13:00:59.417729 IP 10.8.1.4 > 31.171.152.19: ICMP echo request, id 1937, seq 16, length 64
13:00:59.720152 IP 31.171.152.19 > 10.8.1.4: ICMP echo reply, id 1937, seq 16, length 64
