00:43:04.092225 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 3, length 64
00:43:04.477115 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 3, length 64
00:43:05.093002 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 4, length 64
00:43:05.477751 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 4, length 64
00:43:06.094597 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 5, length 64
00:43:06.478350 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 5, length 64
00:43:07.096148 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 6, length 64
00:43:07.480152 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 6, length 64
00:43:08.096989 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 7, length 64
00:43:08.481136 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 7, length 64
00:43:09.098003 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 8, length 64
00:43:09.483667 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 8, length 64
00:43:10.099456 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 9, length 64
00:43:10.484208 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 9, length 64
00:43:11.101055 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 10, length 64
00:43:11.484370 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 10, length 64
00:43:12.102150 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 11, length 64
00:43:12.488022 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 11, length 64
00:43:13.102884 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 12, length 64
00:43:13.487823 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 12, length 64
00:43:14.103662 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 13, length 64
00:43:14.488020 IP 185.216.34.100 > 10.8.1.2: ICMP echo reply, id 1482, seq 13, length 64
00:43:15.104881 IP 10.8.1.2 > 185.216.34.100: ICMP echo request, id 1482, seq 14, length 64
