21:57:14.998905 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 2, length 64
21:57:15.489043 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 2, length 64
21:57:15.998799 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 3, length 64
21:57:16.500299 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 3, length 64
21:57:16.999038 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 4, length 64
21:57:18.012227 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 5, length 64
21:57:19.036216 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 6, length 64
21:57:19.530789 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 6, length 64
21:57:20.037536 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 7, length 64
21:57:20.551741 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 7, length 64
21:57:21.038460 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 8, length 64
21:57:21.545032 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 8, length 64
21:57:22.039763 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 9, length 64
21:57:22.519031 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 9, length 64
21:57:23.040792 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 10, length 64
21:57:23.515075 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 10, length 64
21:57:24.041839 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 11, length 64
21:57:24.535539 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 11, length 64
21:57:25.043276 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 12, length 64
21:57:26.044197 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 13, length 64
21:57:26.555160 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 13, length 64
21:57:27.044892 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 14, length 64
21:57:28.060214 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 15, length 64
21:57:28.548501 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 15, length 64
21:57:29.061253 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 16, length 64
21:57:29.534715 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 16, length 64
21:57:30.062481 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 17, length 64
21:57:30.559175 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 17, length 64
21:57:31.063915 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 18, length 64
21:57:31.560365 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 18, length 64
21:57:32.065113 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 19, length 64
21:57:32.549006 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 19, length 64
21:57:33.065763 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 20, length 64
21:57:34.076198 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 21, length 64
21:57:34.596868 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 21, length 64
21:57:35.077591 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 22, length 64
21:57:35.594694 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 22, length 64
21:57:36.078418 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 23, length 64
21:57:36.580547 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 23, length 64
21:57:37.079288 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 24, length 64
21:57:37.576349 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 24, length 64
21:57:38.080121 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 25, length 64
21:57:38.581986 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 25, length 64
21:57:39.080728 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 26, length 64
21:57:39.573193 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 26, length 64
21:57:40.081940 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 27, length 64
21:57:40.569639 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 27, length 64
21:57:41.083274 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 28, length 64
21:57:41.592894 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 28, length 64
21:57:42.084625 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 29, length 64
21:57:42.575906 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 29, length 64
21:57:43.085653 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 30, length 64
21:57:43.559321 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 30, length 64
21:57:44.087087 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 31, length 64
21:57:44.599003 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 31, length 64
21:57:45.087729 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 32, length 64
21:57:45.582998 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 32, length 64
21:57:46.088741 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 33, length 64
21:57:46.611487 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 33, length 64
21:57:47.090210 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 34, length 64
21:57:47.596307 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 34, length 64
21:57:48.091045 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 35, length 64
21:57:48.600060 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 35, length 64
21:57:49.091813 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 36, length 64
21:57:49.558753 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 36, length 64
21:57:50.092526 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 37, length 64
21:57:50.612354 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 37, length 64
21:57:51.093075 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 38, length 64
21:57:51.588569 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 38, length 64
21:57:52.094315 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 39, length 64
21:57:52.570973 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 39, length 64
21:57:53.095739 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 40, length 64
21:57:53.597465 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 40, length 64
21:57:54.097206 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 41, length 64
21:57:54.597117 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 41, length 64
21:57:55.097857 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 42, length 64
21:57:55.602257 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 42, length 64
21:57:56.098983 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 43, length 64
21:57:56.602140 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 43, length 64
21:57:57.099877 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 44, length 64
21:57:57.612313 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 44, length 64
21:57:58.101007 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 45, length 64
21:57:58.599610 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 45, length 64
21:57:59.102353 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 46, length 64
21:58:00.124205 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 47, length 64
21:58:00.621901 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 47, length 64
21:58:01.125649 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 48, length 64
21:58:01.623488 IP 131.255.4.122 > 10.8.0.5: ICMP echo reply, id 866, seq 48, length 64
21:58:02.126228 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 49, length 64
21:58:03.132206 IP 10.8.0.5 > 131.255.4.122: ICMP echo request, id 866, seq 50, length 64
