20:45:13.746395 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 1, length 64
20:45:14.744691 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 2, length 64
20:45:15.280193 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 2, length 64
20:45:15.744927 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 3, length 64
20:45:16.280471 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 3, length 64
20:45:16.745185 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 4, length 64
20:45:17.280831 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 4, length 64
20:45:17.745512 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 5, length 64
20:45:18.281260 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 5, length 64
20:45:18.745964 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 6, length 64
20:45:19.281630 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 6, length 64
20:45:19.746341 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 7, length 64
20:45:20.281859 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 7, length 64
20:45:20.746561 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 8, length 64
20:45:21.282075 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 8, length 64
20:45:21.746792 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 9, length 64
20:45:22.282331 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 9, length 64
20:45:22.747036 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 10, length 64
20:45:23.282665 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 10, length 64
20:45:23.747358 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 11, length 64
20:45:24.283140 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 11, length 64
20:45:24.747853 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 12, length 64
20:45:25.283352 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 12, length 64
20:45:25.748058 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 13, length 64
20:45:26.283927 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 13, length 64
20:45:26.747632 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 14, length 64
20:45:27.283144 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 14, length 64
20:45:27.747840 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 15, length 64
20:45:28.283361 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 15, length 64
20:45:28.748066 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 16, length 64
20:45:29.283560 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 16, length 64
20:45:29.748207 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 17, length 64
20:45:30.283752 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 17, length 64
20:45:30.748234 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 18, length 64
20:45:31.283800 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 18, length 64
20:45:31.748466 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 19, length 64
20:45:32.284121 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 19, length 64
20:45:32.748789 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 20, length 64
20:45:33.284462 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 20, length 64
20:45:33.749133 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 21, length 64
20:45:34.285038 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 21, length 64
20:45:34.748697 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 22, length 64
20:45:35.284195 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 22, length 64
20:45:35.748883 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 23, length 64
20:45:36.284760 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 23, length 64
20:45:36.748468 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 24, length 64
20:45:37.284040 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 24, length 64
20:45:37.748723 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 25, length 64
20:45:38.284383 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 25, length 64
20:45:38.749079 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 26, length 64
20:45:39.284768 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 26, length 64
20:45:39.749461 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 27, length 64
20:45:40.285091 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 27, length 64
20:45:40.749786 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 28, length 64
20:45:41.285439 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 28, length 64
20:45:41.750135 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 29, length 64
20:45:42.285874 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 29, length 64
20:45:42.750570 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 30, length 64
20:45:43.286302 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 30, length 64
20:45:43.750994 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 31, length 64
20:45:44.286673 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 31, length 64
20:45:44.751368 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 32, length 64
20:45:45.286940 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 32, length 64
20:45:45.751634 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 33, length 64
20:45:46.287312 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 33, length 64
20:45:46.752009 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 34, length 64
20:45:47.287545 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 34, length 64
20:45:47.752243 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 35, length 64
20:45:48.287711 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 35, length 64
20:45:48.752375 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 36, length 64
20:45:49.756194 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 37, length 64
20:45:50.780222 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 38, length 64
20:45:51.274583 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 36, length 64
20:45:51.530785 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 37, length 64
20:45:51.531387 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 38, length 64
20:45:51.779859 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 39, length 64
20:45:52.315403 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 39, length 64
20:45:52.780108 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 40, length 64
20:45:53.315910 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 40, length 64
20:45:53.780612 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 41, length 64
20:45:54.316308 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 41, length 64
20:45:54.781005 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 42, length 64
20:45:55.316684 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 42, length 64
20:45:55.781378 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 43, length 64
20:45:56.316822 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 43, length 64
20:45:56.781523 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 44, length 64
20:45:57.316974 IP 37.120.210.107 > 10.8.1.12: ICMP echo reply, id 597, seq 44, length 64
20:45:57.781580 IP 10.8.1.12 > 37.120.210.107: ICMP echo request, id 597, seq 45, length 64
