06:11:47.910291 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 2, length 64
06:11:48.520142 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 3, length 64
06:11:48.911559 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 3, length 64
06:11:49.521431 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 4, length 64
06:11:49.912961 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 4, length 64
06:11:50.522838 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 5, length 64
06:11:50.914298 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 5, length 64
06:11:51.524142 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 6, length 64
06:11:51.915946 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 6, length 64
06:11:52.525788 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 7, length 64
06:11:52.918573 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 7, length 64
06:11:53.527411 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 8, length 64
06:11:53.918825 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 8, length 64
06:11:54.528665 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 9, length 64
06:11:54.920152 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 9, length 64
06:11:55.529992 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 10, length 64
06:11:55.921333 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 10, length 64
06:11:56.531174 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 11, length 64
06:11:56.922640 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 11, length 64
06:11:57.532475 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 12, length 64
06:11:57.923975 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 12, length 64
06:11:58.533814 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 13, length 64
06:11:58.925873 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 13, length 64
06:11:59.534713 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 14, length 64
06:11:59.926050 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 14, length 64
06:12:00.535891 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 15, length 64
06:12:00.927115 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 15, length 64
06:12:01.536952 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 16, length 64
06:12:01.928316 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 16, length 64
06:12:02.538161 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 17, length 64
06:12:02.929735 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 17, length 64
06:12:03.539572 IP 10.8.0.14 > 103.156.51.81: ICMP echo request, id 405, seq 18, length 64
06:12:03.930936 IP 103.156.51.81 > 10.8.0.14: ICMP echo reply, id 405, seq 18, length 64
