20:18:11.849801 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 1, length 64
20:18:12.105758 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 1, length 64
20:18:12.849496 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 2, length 64
20:18:13.105008 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 2, length 64
20:18:13.849991 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 3, length 64
20:18:14.105609 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 3, length 64
20:18:14.850581 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 4, length 64
20:18:15.106443 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 4, length 64
20:18:15.850422 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 5, length 64
20:18:16.106635 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 5, length 64
20:18:16.850607 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 6, length 64
20:18:17.106469 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 6, length 64
20:18:17.850439 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 7, length 64
20:18:18.106227 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 7, length 64
20:18:18.851201 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 8, length 64
20:18:19.106858 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 8, length 64
20:18:19.851805 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 9, length 64
20:18:20.107902 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 9, length 64
20:18:20.851846 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 10, length 64
20:18:21.107900 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 10, length 64
20:18:21.851842 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 11, length 64
20:18:22.107350 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 11, length 64
20:18:22.852310 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 12, length 64
20:18:23.107928 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 12, length 64
20:18:23.852791 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 13, length 64
20:18:24.108551 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 13, length 64
20:18:24.853415 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 14, length 64
20:18:25.109177 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 14, length 64
20:18:25.854124 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 15, length 64
20:18:26.109801 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 15, length 64
20:18:26.854733 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 16, length 64
20:18:27.110392 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 16, length 64
20:18:27.855334 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 17, length 64
20:18:28.111086 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 17, length 64
20:18:28.856032 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 18, length 64
20:18:29.111861 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 18, length 64
20:18:29.856802 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 19, length 64
20:18:30.112883 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 19, length 64
20:18:30.856827 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 20, length 64
20:18:31.112695 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 20, length 64
20:18:31.856639 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 21, length 64
20:18:32.112314 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 21, length 64
20:18:32.857264 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 22, length 64
20:18:33.113042 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 22, length 64
20:18:33.857987 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 23, length 64
20:18:34.113576 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 23, length 64
20:18:34.858521 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 24, length 64
20:18:35.114381 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 24, length 64
20:18:35.858352 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 25, length 64
20:18:36.114384 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 25, length 64
20:18:36.858361 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 26, length 64
20:18:37.114418 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 26, length 64
20:18:37.858405 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 27, length 64
20:18:38.114228 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 27, length 64
20:18:38.859208 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 28, length 64
20:18:39.115214 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 28, length 64
20:18:39.859185 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 29, length 64
20:18:40.115012 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 29, length 64
20:18:40.859983 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 30, length 64
20:18:41.115962 IP 185.189.114.28 > 10.8.2.4: ICMP echo reply, id 496, seq 30, length 64
20:18:41.859955 IP 10.8.2.4 > 185.189.114.28: ICMP echo request, id 496, seq 31, length 64
