19:44:15.185845 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 1, length 64
19:44:15.777791 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 1, length 64
19:44:21.068922 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 2, length 64
19:44:21.675885 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 2, length 64
19:44:22.069527 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 3, length 64
19:44:22.658677 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 3, length 64
19:44:23.070308 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 4, length 64
19:44:23.659078 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 4, length 64
19:44:24.071742 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 5, length 64
19:44:24.660953 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 5, length 64
19:44:25.072588 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 6, length 64
19:44:25.661151 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 6, length 64
19:44:26.073771 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 7, length 64
19:44:26.663578 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 7, length 64
19:44:27.075217 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 8, length 64
19:44:27.666344 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 8, length 64
19:44:28.076001 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 9, length 64
19:44:28.665773 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 9, length 64
19:44:29.077416 IP 10.8.1.3 > 103.137.12.179: ICMP echo request, id 1204, seq 10, length 64
19:44:29.666948 IP 103.137.12.179 > 10.8.1.3: ICMP echo reply, id 1204, seq 10, length 64
