22:14:53.810216 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 1, length 64
22:14:54.906494 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 2, length 64
22:14:55.343980 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 2, length 64
22:14:55.906736 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 3, length 64
22:14:56.343731 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 3, length 64
22:14:56.906530 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 4, length 64
22:14:57.385396 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 4, length 64
22:14:57.906143 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 5, length 64
22:14:58.343523 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 5, length 64
22:14:58.906322 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 6, length 64
22:14:59.343588 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 6, length 64
22:14:59.906388 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 7, length 64
22:15:00.343371 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 7, length 64
22:15:00.906173 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 8, length 64
22:15:01.343371 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 8, length 64
22:15:01.906172 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 9, length 64
22:15:02.345338 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 9, length 64
22:15:02.906135 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 10, length 64
22:15:03.343342 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 10, length 64
22:15:03.906141 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 11, length 64
22:15:04.343323 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 11, length 64
22:15:04.906125 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 12, length 64
22:15:05.343140 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 12, length 64
22:15:05.905940 IP 10.8.0.59 > 165.73.240.43: ICMP echo request, id 933, seq 13, length 64
22:15:06.343492 IP 165.73.240.43 > 10.8.0.59: ICMP echo reply, id 933, seq 13, length 64
