21:10:34.918898 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 1, length 64
21:10:37.694667 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 2, length 64
21:10:37.983942 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 2, length 64
21:10:38.695889 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 3, length 64
21:10:38.990393 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 3, length 64
21:10:39.697341 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 4, length 64
21:10:39.991224 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 4, length 64
21:10:40.698156 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 5, length 64
21:10:40.993953 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 5, length 64
21:10:41.699890 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 6, length 64
21:10:41.992021 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 6, length 64
21:10:42.700928 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 7, length 64
21:10:42.994477 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 7, length 64
21:10:43.702426 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 8, length 64
21:10:44.000972 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 8, length 64
21:10:44.702906 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 9, length 64
21:10:44.995067 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 9, length 64
21:10:45.704025 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 10, length 64
21:10:46.004878 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 10, length 64
21:10:46.703809 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 11, length 64
21:10:46.994069 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 11, length 64
21:10:47.705019 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 12, length 64
21:10:47.995316 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 12, length 64
21:10:48.706255 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 13, length 64
21:10:48.996454 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 13, length 64
21:10:49.707399 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 14, length 64
21:10:49.996093 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 14, length 64
21:10:50.709044 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 15, length 64
21:10:50.997901 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 15, length 64
21:10:51.709848 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 16, length 64
21:10:52.009523 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 16, length 64
21:10:52.710466 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 17, length 64
21:10:53.000391 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 17, length 64
21:10:53.710337 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 18, length 64
21:10:54.002146 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 18, length 64
21:10:54.711088 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 19, length 64
21:10:55.003555 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 19, length 64
21:10:55.711501 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 20, length 64
21:10:56.010935 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 20, length 64
21:10:56.711880 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 21, length 64
21:10:57.011574 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 21, length 64
21:10:57.712523 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 22, length 64
21:10:58.001160 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 22, length 64
21:10:58.713062 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 23, length 64
21:10:59.011376 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 23, length 64
21:10:59.713324 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 24, length 64
21:11:00.004776 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 24, length 64
21:11:00.713725 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 25, length 64
21:11:01.010943 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 25, length 64
21:11:01.713884 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 26, length 64
21:11:02.006626 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 26, length 64
21:11:02.714575 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 27, length 64
21:11:03.004420 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 27, length 64
21:11:03.714363 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 28, length 64
21:11:04.004623 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 28, length 64
21:11:04.714565 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 29, length 64
21:11:05.003227 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 29, length 64
21:11:05.715175 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 30, length 64
21:11:06.011895 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 30, length 64
21:11:06.715254 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 31, length 64
21:11:07.007700 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 31, length 64
21:11:07.715243 IP 10.8.3.2 > 84.247.48.83: ICMP echo request, id 1518, seq 32, length 64
21:11:08.003924 IP 84.247.48.83 > 10.8.3.2: ICMP echo reply, id 1518, seq 32, length 64
