08:15:12.723063 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 2, length 64
08:15:13.086549 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 3, length 64
08:15:13.724343 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 3, length 64
08:15:14.087933 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 4, length 64
08:15:14.725462 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 4, length 64
08:15:15.089036 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 5, length 64
08:15:15.726697 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 5, length 64
08:15:16.090280 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 6, length 64
08:15:16.727887 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 6, length 64
08:15:17.091458 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 7, length 64
08:15:17.729181 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 7, length 64
08:15:18.092752 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 8, length 64
08:15:18.730525 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 8, length 64
08:15:19.094121 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 9, length 64
08:15:19.732104 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 9, length 64
08:15:20.094671 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 10, length 64
08:15:20.732410 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 10, length 64
08:15:21.095984 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 11, length 64
08:15:21.733931 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 11, length 64
08:15:22.096507 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 12, length 64
08:15:22.734224 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 12, length 64
08:15:23.097797 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 13, length 64
08:15:23.735415 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 13, length 64
08:15:24.098989 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 14, length 64
08:15:24.736745 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 14, length 64
08:15:25.100318 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 15, length 64
08:15:25.737944 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 15, length 64
08:15:26.101521 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 16, length 64
08:15:26.739018 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 16, length 64
08:15:27.102592 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 17, length 64
08:15:27.740295 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 17, length 64
08:15:28.103869 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 18, length 64
08:15:28.741376 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 18, length 64
08:15:29.104948 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 19, length 64
08:15:29.742833 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 19, length 64
08:15:30.105412 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 20, length 64
08:15:30.742919 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 20, length 64
08:15:31.106495 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 21, length 64
08:15:31.744188 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 21, length 64
08:15:32.107759 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 22, length 64
08:15:32.745444 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 22, length 64
08:15:33.109023 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 23, length 64
08:15:33.752363 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 23, length 64
08:15:34.109899 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 24, length 64
08:15:34.747540 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 24, length 64
08:15:35.111130 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 25, length 64
08:15:35.749098 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 25, length 64
08:15:36.111678 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 26, length 64
08:15:36.749330 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 26, length 64
08:15:37.112918 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 27, length 64
08:15:37.750753 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 27, length 64
08:15:38.114172 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 28, length 64
08:15:38.755178 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 28, length 64
08:15:39.114733 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 29, length 64
08:15:39.757328 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 29, length 64
08:15:40.115886 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 30, length 64
08:15:40.753508 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 30, length 64
08:15:41.117113 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 31, length 64
08:15:41.754570 IP 185.93.0.98 > 10.8.2.5: ICMP echo reply, id 861, seq 31, length 64
08:15:42.118233 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 32, length 64
08:15:43.134226 IP 10.8.2.5 > 185.93.0.98: ICMP echo request, id 861, seq 33, length 64
