21:06:12.061507 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 2, length 64
21:06:12.371856 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 2, length 64
21:06:13.062806 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 3, length 64
21:06:13.370024 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 3, length 64
21:06:14.063969 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 4, length 64
21:06:14.370824 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 4, length 64
21:06:15.064752 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 5, length 64
21:06:15.377427 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 5, length 64
21:06:16.066353 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 6, length 64
21:06:16.376008 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 6, length 64
21:06:17.067951 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 7, length 64
21:06:17.374850 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 7, length 64
21:06:18.068779 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 8, length 64
21:06:18.380281 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 8, length 64
21:06:19.070200 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 9, length 64
21:06:19.377056 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 9, length 64
21:06:20.070972 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 10, length 64
21:06:20.377732 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 10, length 64
21:06:21.072676 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 11, length 64
21:06:21.381330 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 11, length 64
21:06:22.074260 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 12, length 64
21:06:22.381744 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 12, length 64
21:06:23.075672 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 13, length 64
21:06:23.382364 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 13, length 64
21:06:24.077293 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 14, length 64
21:06:24.383949 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 14, length 64
21:06:25.078899 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 15, length 64
21:06:25.389909 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 15, length 64
21:06:26.079817 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 16, length 64
21:06:26.386760 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 16, length 64
21:06:27.080675 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 17, length 64
21:06:27.387511 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 17, length 64
21:06:28.082432 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 18, length 64
21:06:28.389745 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 18, length 64
21:06:29.083672 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 19, length 64
21:06:29.390803 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 19, length 64
21:06:30.084723 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 20, length 64
21:06:30.391622 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 20, length 64
21:06:31.085539 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 21, length 64
21:06:31.392381 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 21, length 64
21:06:32.086302 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 22, length 64
21:06:32.395004 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 22, length 64
21:06:33.087932 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 23, length 64
21:06:33.394821 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 23, length 64
21:06:34.088758 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 24, length 64
21:06:34.404827 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 24, length 64
21:06:35.089741 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 25, length 64
21:06:35.396486 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 25, length 64
21:06:36.091405 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 26, length 64
21:06:36.398248 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 26, length 64
21:06:37.092169 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 27, length 64
21:06:37.399244 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 27, length 64
21:06:38.093171 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 28, length 64
21:06:38.400089 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 28, length 64
21:06:39.094029 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 29, length 64
21:06:39.401089 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 29, length 64
21:06:40.095013 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 30, length 64
21:06:40.405939 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 30, length 64
21:06:41.095808 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 31, length 64
21:06:41.405917 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 31, length 64
21:06:42.096836 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 32, length 64
21:06:42.403725 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 32, length 64
21:06:43.097635 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 33, length 64
21:06:43.404591 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 33, length 64
21:06:44.098508 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 34, length 64
21:06:44.405763 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 34, length 64
21:06:45.099688 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 35, length 64
21:06:45.406613 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 35, length 64
21:06:46.100530 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 36, length 64
21:06:46.408481 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 36, length 64
21:06:47.101395 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 37, length 64
21:06:47.410619 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 37, length 64
21:06:48.102537 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 38, length 64
21:06:48.412617 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 38, length 64
21:06:49.103546 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 39, length 64
21:06:49.410894 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 39, length 64
21:06:50.104830 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 40, length 64
21:06:50.412606 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 40, length 64
21:06:51.106536 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 41, length 64
21:06:51.414133 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 41, length 64
21:06:52.108061 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 42, length 64
21:06:52.414499 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 42, length 64
21:06:53.109429 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 43, length 64
21:06:53.416539 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 43, length 64
21:06:54.110480 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 44, length 64
21:06:54.417750 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 44, length 64
21:06:55.111685 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 45, length 64
21:06:55.418745 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 45, length 64
21:06:56.112679 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 46, length 64
21:06:56.420186 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 46, length 64
21:06:57.114119 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 47, length 64
21:06:57.420951 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 47, length 64
21:06:58.114885 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 48, length 64
21:06:58.421799 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 48, length 64
21:06:59.115731 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 49, length 64
21:06:59.424423 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 49, length 64
21:07:00.117355 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 50, length 64
21:07:00.424274 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 50, length 64
21:07:01.118206 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 51, length 64
21:07:01.427639 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 51, length 64
21:07:02.119571 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 52, length 64
21:07:02.431484 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 52, length 64
21:07:03.120413 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 53, length 64
21:07:03.429431 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 53, length 64
21:07:04.121360 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 54, length 64
21:07:04.428053 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 54, length 64
21:07:05.122983 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 55, length 64
21:07:05.429542 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 55, length 64
21:07:06.124478 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 56, length 64
21:07:06.445082 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 56, length 64
21:07:07.126006 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 57, length 64
21:07:07.434430 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 57, length 64
21:07:08.127360 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 58, length 64
21:07:08.434544 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 58, length 64
21:07:09.128475 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 59, length 64
21:07:09.435350 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 59, length 64
21:07:10.129283 IP 10.8.1.2 > 185.99.3.104: ICMP echo request, id 675, seq 60, length 64
21:07:10.441561 IP 185.99.3.104 > 10.8.1.2: ICMP echo reply, id 675, seq 60, length 64
