09:59:24.858569 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 2, length 64
09:59:25.103468 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 2, length 64
09:59:25.858212 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 3, length 64
09:59:26.103024 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 3, length 64
09:59:26.859023 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 4, length 64
09:59:27.103732 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 4, length 64
09:59:27.859744 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 5, length 64
09:59:28.104303 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 5, length 64
09:59:28.860286 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 6, length 64
09:59:29.104998 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 6, length 64
09:59:29.860981 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 7, length 64
09:59:30.106367 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 7, length 64
09:59:30.861349 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 8, length 64
09:59:31.107416 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 8, length 64
09:59:31.861401 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 9, length 64
09:59:32.110139 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 9, length 64
09:59:32.862134 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 10, length 64
09:59:33.107920 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 10, length 64
09:59:33.862916 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 11, length 64
09:59:34.110143 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 11, length 64
09:59:34.863148 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 12, length 64
09:59:35.107740 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 12, length 64
09:59:35.863651 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 13, length 64
09:59:36.112693 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 13, length 64
09:59:36.863693 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 14, length 64
09:59:37.108662 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 14, length 64
09:59:37.863658 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 15, length 64
09:59:38.878223 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 16, length 64
09:59:39.122767 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 16, length 64
09:59:39.878779 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 17, length 64
09:59:40.123607 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 17, length 64
09:59:40.878629 IP 10.8.2.4 > 85.10.51.63: ICMP echo request, id 1251, seq 18, length 64
09:59:41.123621 IP 85.10.51.63 > 10.8.2.4: ICMP echo reply, id 1251, seq 18, length 64
