20:46:00.105894 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 2, length 64
20:46:00.560812 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 2, length 64
20:46:01.106574 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 3, length 64
20:46:01.560354 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 3, length 64
20:46:02.108127 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 4, length 64
20:46:02.570429 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 4, length 64
20:46:03.109186 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 5, length 64
20:46:03.562628 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 5, length 64
20:46:04.110405 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 6, length 64
20:46:04.564381 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 6, length 64
20:46:05.111168 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 7, length 64
20:46:05.567200 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 7, length 64
20:46:06.111966 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 8, length 64
20:46:06.565786 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 8, length 64
20:46:07.113554 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 9, length 64
20:46:07.567471 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 9, length 64
20:46:08.114242 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 10, length 64
20:46:08.568204 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 10, length 64
20:46:09.114972 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 11, length 64
20:46:09.568666 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 11, length 64
20:46:10.116441 IP 10.8.2.8 > 125.212.220.51: ICMP echo request, id 1423, seq 12, length 64
20:46:10.571465 IP 125.212.220.51 > 10.8.2.8: ICMP echo reply, id 1423, seq 12, length 64
