19:30:28.482699 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 1, length 64
19:30:33.056623 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 2, length 64
19:30:33.477461 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 2, length 64
19:30:34.057272 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 3, length 64
19:30:34.478867 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 3, length 64
19:30:35.058686 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 4, length 64
19:30:35.479065 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 4, length 64
19:30:36.059882 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 5, length 64
19:30:36.480685 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 5, length 64
19:30:37.061500 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 6, length 64
19:30:37.482063 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 6, length 64
19:30:38.062880 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 7, length 64
19:30:38.484209 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 7, length 64
19:30:39.064025 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 8, length 64
19:30:39.485310 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 8, length 64
19:30:40.065127 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 9, length 64
19:30:40.486058 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 9, length 64
19:30:41.065875 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 10, length 64
19:30:41.486177 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 10, length 64
19:30:42.066986 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 11, length 64
19:30:42.487593 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 11, length 64
19:30:43.068421 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 12, length 64
19:30:43.490204 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 12, length 64
19:30:44.070031 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 13, length 64
19:30:44.490788 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 13, length 64
19:30:45.071599 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 14, length 64
19:30:45.492840 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 14, length 64
19:30:46.072703 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 15, length 64
19:30:46.493173 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 15, length 64
19:30:47.073989 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 16, length 64
19:30:47.495074 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 16, length 64
19:30:48.074895 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 17, length 64
19:30:48.495404 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 17, length 64
19:30:49.076194 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 18, length 64
19:30:49.496640 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 18, length 64
19:30:50.077459 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 19, length 64
19:30:50.498042 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 19, length 64
19:30:51.078860 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 20, length 64
19:30:51.499715 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 20, length 64
19:30:52.079578 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 21, length 64
19:30:52.500134 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 21, length 64
19:30:53.080955 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 22, length 64
19:30:53.501503 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 22, length 64
19:30:54.082319 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 23, length 64
19:30:54.504311 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 23, length 64
19:30:55.083127 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 24, length 64
19:30:55.503912 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 24, length 64
19:30:56.084617 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 25, length 64
19:30:56.507641 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 25, length 64
19:30:57.085339 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 26, length 64
19:30:57.507583 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 26, length 64
19:30:58.086399 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 27, length 64
19:30:58.507404 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 27, length 64
19:30:59.087223 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 28, length 64
19:30:59.509778 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 28, length 64
19:31:00.088604 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 29, length 64
19:31:00.509634 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 29, length 64
19:31:01.089452 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 30, length 64
19:31:01.509829 IP 192.145.118.100 > 10.8.1.3: ICMP echo reply, id 317, seq 30, length 64
19:31:02.090661 IP 10.8.1.3 > 192.145.118.100: ICMP echo request, id 317, seq 31, length 64
