10:19:53.252751 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 1, length 64
10:19:53.670285 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 1, length 64
10:19:54.633668 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 2, length 64
10:19:55.051238 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 2, length 64
10:19:55.634126 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 3, length 64
10:19:56.051538 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 3, length 64
10:19:56.634217 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 4, length 64
10:19:57.051516 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 4, length 64
10:19:57.634333 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 5, length 64
10:19:58.051736 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 5, length 64
10:19:58.634555 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 6, length 64
10:19:59.051913 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 6, length 64
10:19:59.634737 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 7, length 64
10:20:00.053165 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 7, length 64
10:20:00.634962 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 8, length 64
10:20:01.052288 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 8, length 64
10:20:01.635098 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 9, length 64
10:20:02.052461 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 9, length 64
10:20:02.635268 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 10, length 64
10:20:03.052615 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 10, length 64
10:20:03.635423 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 11, length 64
10:20:04.053474 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 11, length 64
10:20:04.635297 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 12, length 64
10:20:05.052493 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 12, length 64
10:20:05.635313 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 13, length 64
10:20:06.087729 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 13, length 64
10:20:06.635504 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 14, length 64
10:20:07.053220 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 14, length 64
10:20:07.636035 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 15, length 64
10:20:08.053506 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 15, length 64
10:20:08.636340 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 16, length 64
10:20:09.054957 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 16, length 64
10:20:09.636787 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 17, length 64
10:20:10.056188 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 17, length 64
10:20:10.637014 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 18, length 64
10:20:11.054459 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 18, length 64
10:20:11.637278 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 19, length 64
10:20:12.054798 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 19, length 64
10:20:12.637614 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 20, length 64
10:20:13.054880 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 20, length 64
10:20:13.637698 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 21, length 64
10:20:14.055141 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 21, length 64
10:20:14.637939 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 22, length 64
10:20:15.055701 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 22, length 64
10:20:15.638507 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 23, length 64
10:20:16.055808 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 23, length 64
10:20:16.638193 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 24, length 64
10:20:17.055768 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 24, length 64
10:20:17.638211 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 25, length 64
10:20:18.055757 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 25, length 64
10:20:18.638575 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 26, length 64
10:20:19.056012 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 26, length 64
10:20:19.638857 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 27, length 64
10:20:20.056232 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 27, length 64
10:20:20.639062 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 28, length 64
10:20:21.056506 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 28, length 64
10:20:21.639330 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 29, length 64
10:20:22.056861 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 29, length 64
10:20:22.639697 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 30, length 64
10:20:23.057461 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 30, length 64
10:20:23.640317 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 31, length 64
10:20:24.057946 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 31, length 64
10:20:24.640789 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 32, length 64
10:20:25.058185 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 32, length 64
10:20:25.641004 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 33, length 64
10:20:26.058383 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 33, length 64
10:20:26.641200 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 34, length 64
10:20:27.058541 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 34, length 64
10:20:27.641362 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 35, length 64
10:20:28.059172 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 35, length 64
10:20:28.642004 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 36, length 64
10:20:29.059743 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 36, length 64
10:20:29.642572 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 37, length 64
10:20:30.060008 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 37, length 64
10:20:30.642848 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 38, length 64
10:20:31.060403 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 38, length 64
10:20:31.643222 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 39, length 64
10:20:32.060476 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 39, length 64
10:20:32.643287 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 40, length 64
10:20:33.060713 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 40, length 64
10:20:33.643541 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 41, length 64
10:20:34.060860 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 41, length 64
10:20:34.643673 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 42, length 64
10:20:35.061323 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 42, length 64
10:20:35.644140 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 43, length 64
10:20:36.061145 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 43, length 64
10:20:36.643615 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 44, length 64
10:20:37.061206 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 44, length 64
10:20:37.644028 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 45, length 64
10:20:38.061393 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 45, length 64
10:20:38.644217 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 46, length 64
10:20:39.061739 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 46, length 64
10:20:39.644562 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 47, length 64
10:20:40.062008 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 47, length 64
10:20:40.644838 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 48, length 64
10:20:41.062281 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 48, length 64
10:20:41.645094 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 49, length 64
10:20:42.062653 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 49, length 64
10:20:42.645509 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 50, length 64
10:20:43.062735 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 50, length 64
10:20:43.645567 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 51, length 64
10:20:44.062880 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 51, length 64
10:20:44.645704 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 52, length 64
10:20:45.062890 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 52, length 64
10:20:45.645708 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 53, length 64
10:20:46.063073 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 53, length 64
10:20:46.645888 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 54, length 64
10:20:47.110758 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 54, length 64
10:20:47.645524 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 55, length 64
10:20:48.063183 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 55, length 64
10:20:48.646013 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 56, length 64
10:20:49.063625 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 56, length 64
10:20:49.646207 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 57, length 64
10:20:50.063781 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 57, length 64
10:20:50.646633 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 58, length 64
10:20:51.063849 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 58, length 64
10:20:51.646220 IP 10.8.0.6 > 104.237.193.147: ICMP echo request, id 1332, seq 59, length 64
10:20:52.063270 IP 104.237.193.147 > 10.8.0.6: ICMP echo reply, id 1332, seq 59, length 64
