16:20:28.245883 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 1, length 64
16:20:28.936304 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 2, length 64
16:20:29.294616 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 2, length 64
16:20:29.936487 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 3, length 64
16:20:30.303797 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 3, length 64
16:20:30.936641 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 4, length 64
16:20:31.295360 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 4, length 64
16:20:31.937229 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 5, length 64
16:20:32.296240 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 5, length 64
16:20:32.937108 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 6, length 64
16:20:33.295387 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 6, length 64
16:20:33.937251 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 7, length 64
16:20:34.296019 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 7, length 64
16:20:34.937883 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 8, length 64
16:20:35.296273 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 8, length 64
16:20:35.938140 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 9, length 64
16:20:36.296317 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 9, length 64
16:20:36.938187 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 10, length 64
16:20:37.296301 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 10, length 64
16:20:37.938169 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 11, length 64
16:20:38.296505 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 11, length 64
16:20:38.938369 IP 10.8.2.8 > 37.120.210.107: ICMP echo request, id 433, seq 12, length 64
16:20:39.296656 IP 37.120.210.107 > 10.8.2.8: ICMP echo reply, id 433, seq 12, length 64
