00:26:57.359650 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 2, length 64
00:26:57.932467 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 3, length 64
00:26:58.359444 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 3, length 64
00:26:58.932290 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 4, length 64
00:26:59.359276 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 4, length 64
00:26:59.932105 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 5, length 64
00:27:00.359073 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 5, length 64
00:27:00.931879 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 6, length 64
00:27:01.358739 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 6, length 64
00:27:01.931547 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 7, length 64
00:27:02.358959 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 7, length 64
00:27:02.931762 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 8, length 64
00:27:03.358539 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 8, length 64
00:27:03.932345 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 9, length 64
00:27:04.359339 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 9, length 64
00:27:04.932147 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 10, length 64
00:27:05.359414 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 10, length 64
00:27:05.932226 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 11, length 64
00:27:06.359628 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 11, length 64
00:27:06.932435 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 12, length 64
00:27:07.359452 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 12, length 64
00:27:07.932186 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 13, length 64
00:27:08.359067 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 13, length 64
00:27:08.931886 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 14, length 64
00:27:09.358680 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 14, length 64
00:27:09.932486 IP 10.8.3.8 > 185.245.86.235: ICMP echo request, id 2258, seq 15, length 64
00:27:10.359522 IP 185.245.86.235 > 10.8.3.8: ICMP echo reply, id 2258, seq 15, length 64
