06:21:11.134242 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 2, length 64
06:21:11.564467 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 2, length 64
06:21:16.807520 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 3, length 64
06:21:17.822261 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 4, length 64
06:21:18.250814 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 4, length 64
06:21:18.822636 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 5, length 64
06:21:19.253275 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 5, length 64
06:21:19.823094 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 6, length 64
06:21:20.250678 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 6, length 64
06:21:20.823494 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 7, length 64
06:21:21.253321 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 7, length 64
06:21:21.823135 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 8, length 64
06:21:22.250559 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 8, length 64
06:21:22.823368 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 9, length 64
06:21:23.254801 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 9, length 64
06:21:23.823611 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 10, length 64
06:21:24.251206 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 10, length 64
06:21:24.824017 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 11, length 64
06:21:25.255603 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 11, length 64
06:21:25.824424 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 12, length 64
06:21:26.252045 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 12, length 64
06:21:26.824864 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 13, length 64
06:21:27.252221 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 13, length 64
06:21:27.825028 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 14, length 64
06:21:28.254430 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 14, length 64
06:21:28.825242 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 15, length 64
06:21:29.252671 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 15, length 64
06:21:29.825484 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 16, length 64
06:21:30.253116 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 16, length 64
06:21:30.825935 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 17, length 64
06:21:31.253705 IP 125.212.220.51 > 10.8.3.22: ICMP echo reply, id 440, seq 17, length 64
06:21:31.826521 IP 10.8.3.22 > 125.212.220.51: ICMP echo request, id 440, seq 18, length 64
