05:21:09.535535 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 2, length 64
05:21:09.667427 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 2, length 64
05:21:10.536566 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 3, length 64
05:21:10.668481 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 3, length 64
05:21:11.537593 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 4, length 64
05:21:11.669339 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 4, length 64
05:21:12.539456 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 5, length 64
05:21:12.671368 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 5, length 64
05:21:13.540486 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 6, length 64
05:21:13.672415 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 6, length 64
05:21:14.541528 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 7, length 64
05:21:14.673428 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 7, length 64
05:21:15.542542 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 8, length 64
05:21:15.674682 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 8, length 64
05:21:16.543797 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 9, length 64
05:21:16.675718 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 9, length 64
05:21:17.544841 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 10, length 64
05:21:17.676581 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 10, length 64
05:21:18.546697 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 11, length 64
05:21:18.678402 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 11, length 64
05:21:19.548521 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 12, length 64
05:21:19.680334 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 12, length 64
05:21:20.550454 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 13, length 64
05:21:20.682302 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 13, length 64
05:21:21.551422 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 14, length 64
05:21:21.683937 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 14, length 64
05:21:22.553046 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 15, length 64
05:21:22.684788 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 15, length 64
05:21:23.554905 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 16, length 64
05:21:23.686836 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 16, length 64
05:21:24.555953 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 17, length 64
05:21:24.687674 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 17, length 64
05:21:25.557789 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 18, length 64
05:21:25.689667 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 18, length 64
05:21:26.558784 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 19, length 64
05:21:26.690765 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 19, length 64
05:21:27.559887 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 20, length 64
05:21:27.691727 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 20, length 64
05:21:28.560847 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 21, length 64
05:21:28.692826 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 21, length 64
05:21:29.561945 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 22, length 64
05:21:29.693813 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 22, length 64
05:21:30.562929 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 23, length 64
05:21:30.694684 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 23, length 64
05:21:31.564804 IP 10.8.1.7 > 103.1.212.91: ICMP echo request, id 214, seq 24, length 64
05:21:31.696788 IP 103.1.212.91 > 10.8.1.7: ICMP echo reply, id 214, seq 24, length 64
