22:35:11.615649 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 1, length 64
22:35:12.544725 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 2, length 64
22:35:12.859083 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 2, length 64
22:35:13.546043 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 3, length 64
22:35:13.860498 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 3, length 64
22:35:14.547419 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 4, length 64
22:35:14.861716 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 4, length 64
22:35:15.548623 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 5, length 64
22:35:15.862796 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 5, length 64
22:35:16.549709 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 6, length 64
22:35:16.864124 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 6, length 64
22:35:17.551034 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 7, length 64
22:35:17.865551 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 7, length 64
22:35:18.552456 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 8, length 64
22:35:18.851816 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 8, length 64
22:35:19.553737 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 9, length 64
22:35:19.852962 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 9, length 64
22:35:20.554872 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 10, length 64
22:35:20.854019 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 10, length 64
22:35:21.555939 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 11, length 64
22:35:21.855192 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 11, length 64
22:35:22.557125 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 12, length 64
22:35:22.856231 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 12, length 64
22:35:23.558154 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 13, length 64
22:35:23.857455 IP 195.158.248.3 > 10.8.2.12: ICMP echo reply, id 1838, seq 13, length 64
22:35:24.559374 IP 10.8.2.12 > 195.158.248.3: ICMP echo request, id 1838, seq 14, length 64
