06:21:11.613071 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 3, length 64
06:21:11.885114 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 3, length 64
06:21:12.614143 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 4, length 64
06:21:12.886199 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 4, length 64
06:21:13.615206 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 5, length 64
06:21:13.887280 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 5, length 64
06:21:14.616244 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 6, length 64
06:21:14.888396 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 6, length 64
06:21:15.617379 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 7, length 64
06:21:15.890459 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 7, length 64
06:21:16.618202 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 8, length 64
06:21:16.890436 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 8, length 64
06:21:17.619424 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 9, length 64
06:21:17.891695 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 9, length 64
06:21:18.620693 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 10, length 64
06:21:18.893077 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 10, length 64
06:21:19.622067 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 11, length 64
06:21:19.894409 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 11, length 64
06:21:20.623396 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 12, length 64
06:21:20.902876 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 12, length 64
06:21:21.624860 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 13, length 64
06:21:21.897930 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 13, length 64
06:21:22.625916 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 14, length 64
06:21:22.898178 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 14, length 64
06:21:23.627158 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 15, length 64
06:21:23.899807 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 15, length 64
06:21:24.628784 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 16, length 64
06:21:24.901606 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 16, length 64
06:21:25.629617 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 17, length 64
06:21:25.901619 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 17, length 64
06:21:26.630225 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 18, length 64
06:21:26.902279 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 18, length 64
06:21:27.631274 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 19, length 64
06:21:27.903080 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 19, length 64
06:21:28.633090 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 20, length 64
06:21:28.905074 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 20, length 64
06:21:29.634081 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 21, length 64
06:21:29.906057 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 21, length 64
06:21:30.635021 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 22, length 64
06:21:30.907990 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 22, length 64
06:21:31.635967 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 23, length 64
06:21:31.908077 IP 217.138.202.147 > 10.8.3.22: ICMP echo reply, id 439, seq 23, length 64
06:21:32.637055 IP 10.8.3.22 > 217.138.202.147: ICMP echo request, id 439, seq 24, length 64
