21:53:06.896963 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 1, length 64
21:53:07.466144 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 2, length 64
21:53:07.890718 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 2, length 64
21:53:08.467551 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 3, length 64
21:53:08.899505 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 3, length 64
21:53:09.468297 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 4, length 64
21:53:09.901308 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 4, length 64
21:53:10.469113 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 5, length 64
21:53:10.901881 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 5, length 64
21:53:11.470694 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 6, length 64
21:53:11.903324 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 6, length 64
21:53:12.472146 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 7, length 64
21:53:12.924432 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 7, length 64
21:53:13.473239 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 8, length 64
21:53:13.903970 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 8, length 64
21:53:14.474816 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 9, length 64
21:53:14.907847 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 9, length 64
21:53:15.475650 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 10, length 64
21:53:15.908121 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 10, length 64
21:53:16.476935 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 11, length 64
21:53:16.902345 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 11, length 64
21:53:17.478162 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 12, length 64
21:53:17.902729 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 12, length 64
21:53:18.479552 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 13, length 64
21:53:18.909952 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 13, length 64
21:53:19.480764 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 14, length 64
21:53:19.906864 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 14, length 64
21:53:20.481676 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 15, length 64
21:53:20.910057 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 15, length 64
21:53:21.482873 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 16, length 64
21:53:21.915247 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 16, length 64
21:53:22.484056 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 17, length 64
21:53:23.484202 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 18, length 64
21:53:23.915167 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 18, length 64
21:53:24.484974 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 19, length 64
21:53:24.917599 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 19, length 64
21:53:25.486408 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 20, length 64
21:53:25.920829 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 20, length 64
21:53:26.487633 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 21, length 64
21:53:26.920161 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 21, length 64
21:53:27.488978 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 22, length 64
21:53:27.922735 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 22, length 64
21:53:28.490555 IP 10.8.0.5 > 165.73.240.43: ICMP echo request, id 851, seq 23, length 64
21:53:28.924508 IP 165.73.240.43 > 10.8.0.5: ICMP echo reply, id 851, seq 23, length 64
