21:38:32.649240 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 2, length 64
21:38:32.994370 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 2, length 64
21:38:33.650299 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 3, length 64
21:38:33.995205 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 3, length 64
21:38:34.651125 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 4, length 64
21:38:34.996063 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 4, length 64
21:38:35.651954 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 5, length 64
21:38:35.996958 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 5, length 64
21:38:36.652850 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 6, length 64
21:38:36.997888 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 6, length 64
21:38:37.653767 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 7, length 64
21:38:37.998953 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 7, length 64
21:38:38.654843 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 8, length 64
21:38:38.999837 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 8, length 64
21:38:39.655720 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 9, length 64
21:38:40.001917 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 9, length 64
21:38:40.655795 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 10, length 64
21:38:41.001198 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 10, length 64
21:38:41.656083 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 11, length 64
21:38:42.001635 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 11, length 64
21:38:42.656522 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 12, length 64
21:38:43.001640 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 12, length 64
21:38:43.656524 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 13, length 64
21:38:44.001443 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 13, length 64
21:38:44.656337 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 14, length 64
21:38:45.001766 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 14, length 64
21:38:45.656664 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 15, length 64
21:38:46.001811 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 15, length 64
21:38:46.656698 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 16, length 64
21:38:47.001868 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 16, length 64
21:38:47.656769 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 17, length 64
21:38:48.001546 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 17, length 64
21:38:48.657411 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 18, length 64
21:38:49.002362 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 18, length 64
21:38:49.657066 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 19, length 64
21:38:50.002089 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 19, length 64
21:38:50.656988 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 20, length 64
21:38:51.002221 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 20, length 64
21:38:51.657119 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 21, length 64
21:38:52.002273 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 21, length 64
21:38:52.657171 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 22, length 64
21:38:53.002392 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 22, length 64
21:38:53.657303 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 23, length 64
21:38:54.002287 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 23, length 64
21:38:54.657194 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 24, length 64
21:38:55.002232 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 24, length 64
21:38:55.657187 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 25, length 64
21:38:56.001991 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 25, length 64
21:38:56.657883 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 26, length 64
21:38:57.002753 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 26, length 64
21:38:57.657608 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 27, length 64
21:38:58.002946 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 27, length 64
21:38:58.657852 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 28, length 64
21:38:59.003146 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 28, length 64
21:38:59.658044 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 29, length 64
21:39:00.002945 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 29, length 64
21:39:00.657833 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 30, length 64
21:39:01.014877 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 30, length 64
21:39:01.657760 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 31, length 64
21:39:02.002684 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 31, length 64
21:39:02.657554 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 32, length 64
21:39:03.002850 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 32, length 64
21:39:03.657730 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 33, length 64
21:39:04.004487 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 33, length 64
21:39:04.658342 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 34, length 64
21:39:05.004034 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 34, length 64
21:39:05.658922 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 35, length 64
21:39:06.003865 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 35, length 64
21:39:06.658773 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 36, length 64
21:39:07.005927 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 36, length 64
21:39:07.658831 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 37, length 64
21:39:08.006224 IP 91.239.206.147 > 10.8.0.17: ICMP echo reply, id 797, seq 37, length 64
21:39:08.659142 IP 10.8.0.17 > 91.239.206.147: ICMP echo request, id 797, seq 38, length 64
