21:51:03.473767 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 2, length 64
21:51:03.899192 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 2, length 64
21:51:04.475038 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 3, length 64
21:51:04.900522 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 3, length 64
21:51:05.476312 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 4, length 64
21:51:05.901668 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 4, length 64
21:51:06.477476 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 5, length 64
21:51:06.902950 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 5, length 64
21:51:07.478756 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 6, length 64
21:51:07.904401 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 6, length 64
21:51:08.480219 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 7, length 64
21:51:08.905832 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 7, length 64
21:51:09.481649 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 8, length 64
21:51:09.907093 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 8, length 64
21:51:10.482911 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 9, length 64
21:51:10.908427 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 9, length 64
21:51:11.484238 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 10, length 64
21:51:11.909734 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 10, length 64
21:51:12.485553 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 11, length 64
21:51:12.910982 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 11, length 64
21:51:13.486800 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 12, length 64
21:51:13.912202 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 12, length 64
21:51:14.488021 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 13, length 64
21:51:14.913474 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 13, length 64
21:51:15.489289 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 14, length 64
21:51:15.914729 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 14, length 64
21:51:16.490549 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 15, length 64
21:51:16.915934 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 15, length 64
21:51:17.491746 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 16, length 64
21:51:17.917128 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 16, length 64
21:51:18.492953 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 17, length 64
21:51:18.918374 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 17, length 64
21:51:19.494195 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 18, length 64
21:51:19.919772 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 18, length 64
21:51:20.495593 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 19, length 64
21:51:20.921123 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 19, length 64
21:51:21.496941 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 20, length 64
21:51:21.922310 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 20, length 64
21:51:22.498127 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 21, length 64
21:51:22.923484 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 21, length 64
21:51:23.499305 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 22, length 64
21:51:23.924935 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 22, length 64
21:51:24.500759 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 23, length 64
21:51:24.926295 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 23, length 64
21:51:25.502118 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 24, length 64
21:51:25.927442 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 24, length 64
21:51:26.503264 IP 10.8.0.5 > 103.4.30.123: ICMP echo request, id 842, seq 25, length 64
21:51:26.928900 IP 103.4.30.123 > 10.8.0.5: ICMP echo reply, id 842, seq 25, length 64
