09:12:39.271910 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 1, length 64
09:12:40.204350 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 2, length 64
09:12:40.569556 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 2, length 64
09:12:41.205024 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 3, length 64
09:12:41.569539 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 3, length 64
09:12:42.206409 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 4, length 64
09:12:42.570801 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 4, length 64
09:12:43.207670 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 5, length 64
09:12:43.571794 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 5, length 64
09:12:44.208663 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 6, length 64
09:12:44.572805 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 6, length 64
09:12:45.209674 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 7, length 64
09:12:45.573862 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 7, length 64
09:12:46.210723 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 8, length 64
09:12:46.575062 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 8, length 64
09:12:47.211935 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 9, length 64
09:12:47.576547 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 9, length 64
09:12:48.213416 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 10, length 64
09:12:48.604494 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 10, length 64
09:12:49.214337 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 11, length 64
09:12:49.579101 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 11, length 64
09:12:50.215977 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 12, length 64
09:12:50.581505 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 12, length 64
09:12:51.217380 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 13, length 64
09:12:51.581530 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 13, length 64
09:12:52.218401 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 14, length 64
09:12:52.583185 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 14, length 64
09:12:53.220060 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 15, length 64
09:12:53.584594 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 15, length 64
09:12:54.221468 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 16, length 64
09:12:54.586191 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 16, length 64
09:12:55.223060 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 17, length 64
09:12:55.587869 IP 45.35.93.146 > 10.8.1.3: ICMP echo reply, id 1077, seq 17, length 64
09:12:56.224740 IP 10.8.1.3 > 45.35.93.146: ICMP echo request, id 1077, seq 18, length 64
