17:47:39.135313 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 2, length 64
17:47:39.538261 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 2, length 64
17:47:40.136116 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 3, length 64
17:47:40.539301 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 3, length 64
17:47:41.137156 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 4, length 64
17:47:41.540055 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 4, length 64
17:47:42.137470 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 5, length 64
17:47:42.540453 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 5, length 64
17:47:43.138291 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 6, length 64
17:47:43.541360 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 6, length 64
17:47:44.139202 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 7, length 64
17:47:44.542268 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 7, length 64
17:47:45.140103 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 8, length 64
17:47:45.544023 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 8, length 64
17:47:46.140858 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 9, length 64
17:47:46.544080 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 9, length 64
17:47:47.141916 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 10, length 64
17:47:47.545021 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 10, length 64
17:47:48.142863 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 11, length 64
17:47:48.546045 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 11, length 64
17:47:49.143884 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 12, length 64
17:47:49.546987 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 12, length 64
17:47:50.144816 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 13, length 64
17:47:50.547815 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 13, length 64
17:47:51.145650 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 14, length 64
17:47:51.549151 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 14, length 64
17:47:52.146849 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 15, length 64
17:47:52.550098 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 15, length 64
17:47:53.147931 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 16, length 64
17:47:54.171256 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 17, length 64
17:47:55.195239 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 18, length 64
17:47:55.358139 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 16, length 64
17:47:55.358933 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 17, length 64
17:47:55.598725 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 18, length 64
17:47:56.196558 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 19, length 64
17:47:56.599782 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 19, length 64
17:47:57.197610 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 20, length 64
17:47:57.600946 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 20, length 64
17:47:58.198773 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 21, length 64
17:47:58.601813 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 21, length 64
17:47:59.199642 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 22, length 64
17:47:59.602599 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 22, length 64
17:48:00.200433 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 23, length 64
17:48:00.603304 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 23, length 64
17:48:01.201135 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 24, length 64
17:48:01.604219 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 24, length 64
17:48:02.202049 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 25, length 64
17:48:02.605418 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 25, length 64
17:48:03.203247 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 26, length 64
17:48:03.607015 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 26, length 64
17:48:04.204863 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 27, length 64
17:48:04.607975 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 27, length 64
17:48:05.205801 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 28, length 64
17:48:05.608985 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 28, length 64
17:48:06.206813 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 29, length 64
17:48:06.609807 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 29, length 64
17:48:07.207633 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 30, length 64
17:48:07.610760 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 30, length 64
17:48:08.208589 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 31, length 64
17:48:08.611764 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 31, length 64
17:48:09.209594 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 32, length 64
17:48:09.615777 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 32, length 64
17:48:10.210601 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 33, length 64
17:48:10.613727 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 33, length 64
17:48:11.211554 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 34, length 64
17:48:11.614554 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 34, length 64
17:48:12.212386 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 35, length 64
17:48:12.615504 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 35, length 64
17:48:13.213326 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 36, length 64
17:48:13.616661 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 36, length 64
17:48:14.214483 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 37, length 64
17:48:14.617465 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 37, length 64
17:48:15.215287 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 38, length 64
17:48:15.618465 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 38, length 64
17:48:16.216288 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 39, length 64
17:48:16.621960 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 39, length 64
17:48:17.217772 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 40, length 64
17:48:17.620959 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 40, length 64
17:48:18.218776 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 41, length 64
17:48:18.621869 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 41, length 64
17:48:19.219687 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 42, length 64
17:48:19.623020 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 42, length 64
17:48:20.220854 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 43, length 64
17:48:20.624006 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 43, length 64
17:48:21.221835 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 44, length 64
17:48:21.625007 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 44, length 64
17:48:22.222828 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 45, length 64
17:48:22.627006 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 45, length 64
17:48:23.223815 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 46, length 64
17:48:23.626930 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 46, length 64
17:48:24.224748 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 47, length 64
17:48:24.627869 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 47, length 64
17:48:25.225699 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 48, length 64
17:48:25.628842 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 48, length 64
17:48:26.226668 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 49, length 64
17:48:26.629771 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 49, length 64
17:48:27.227601 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 50, length 64
17:48:27.631345 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 50, length 64
17:48:28.229158 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 51, length 64
17:48:28.632366 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 51, length 64
17:48:29.230197 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 52, length 64
17:48:29.633565 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 52, length 64
17:48:30.231406 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 53, length 64
17:48:31.259232 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 54, length 64
17:48:32.283232 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 55, length 64
17:48:32.620153 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 53, length 64
17:48:32.621036 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 54, length 64
17:48:32.686314 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 55, length 64
17:48:33.284134 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 56, length 64
17:48:34.299219 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 57, length 64
17:48:35.323229 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 58, length 64
17:48:35.581461 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 56, length 64
17:48:35.838000 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 57, length 64
17:48:35.838276 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 58, length 64
17:48:36.323976 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 59, length 64
17:48:36.727049 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 59, length 64
17:48:37.324879 IP 10.8.2.5 > 217.138.197.75: ICMP echo request, id 764, seq 60, length 64
17:48:37.728366 IP 217.138.197.75 > 10.8.2.5: ICMP echo reply, id 764, seq 60, length 64
