07:16:26.266367 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 2, length 64
07:16:26.880223 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 3, length 64
07:16:27.266032 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 3, length 64
07:16:27.880763 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 4, length 64
07:16:28.266492 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 4, length 64
07:16:28.881316 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 5, length 64
07:16:29.267039 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 5, length 64
07:16:29.881876 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 6, length 64
07:16:30.267390 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 6, length 64
07:16:30.882198 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 7, length 64
07:16:31.267780 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 7, length 64
07:16:31.882651 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 8, length 64
07:16:32.268445 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 8, length 64
07:16:32.883309 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 9, length 64
07:16:33.268838 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 9, length 64
07:16:33.883695 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 10, length 64
07:16:34.269271 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 10, length 64
07:16:34.884125 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 11, length 64
07:16:35.269802 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 11, length 64
07:16:35.884657 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 12, length 64
07:16:36.270452 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 12, length 64
07:16:36.885305 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 13, length 64
07:16:37.271063 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 13, length 64
07:16:37.885913 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 14, length 64
07:16:38.271657 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 14, length 64
07:16:38.886507 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 15, length 64
07:16:39.272072 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 15, length 64
07:16:39.886931 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 16, length 64
07:16:40.272464 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 16, length 64
07:16:40.887325 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 17, length 64
07:16:41.273087 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 17, length 64
07:16:41.887943 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 18, length 64
07:16:42.273663 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 18, length 64
07:16:42.888513 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 19, length 64
07:16:43.274330 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 19, length 64
07:16:43.889180 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 20, length 64
07:16:44.274860 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 20, length 64
07:16:44.889699 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 21, length 64
07:16:45.275501 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 21, length 64
07:16:45.890356 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 22, length 64
07:16:46.275869 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 22, length 64
07:16:46.890721 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 23, length 64
07:16:47.276170 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 23, length 64
07:16:47.891017 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 24, length 64
07:16:48.276719 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 24, length 64
07:16:48.891574 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 25, length 64
07:16:49.277132 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 25, length 64
07:16:49.891994 IP 10.8.3.8 > 107.150.94.35: ICMP echo request, id 648, seq 26, length 64
07:16:50.277547 IP 107.150.94.35 > 10.8.3.8: ICMP echo reply, id 648, seq 26, length 64
