09:13:41.284707 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 1, length 64
09:13:41.597473 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 1, length 64
09:13:42.284570 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 2, length 64
09:13:42.597646 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 2, length 64
09:13:43.285594 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 3, length 64
09:13:43.596182 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 3, length 64
09:13:44.287112 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 4, length 64
09:13:44.599885 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 4, length 64
09:13:45.288815 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 5, length 64
09:13:45.595702 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 5, length 64
09:13:46.289637 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 6, length 64
09:13:46.602440 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 6, length 64
09:13:47.291358 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 7, length 64
09:13:47.597392 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 7, length 64
09:13:48.292323 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 8, length 64
09:13:48.596382 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 8, length 64
09:13:49.293285 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 9, length 64
09:13:49.599317 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 9, length 64
09:13:50.294231 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 10, length 64
09:13:50.604464 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 10, length 64
09:13:51.295376 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 11, length 64
09:13:51.605821 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 11, length 64
09:13:52.296720 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 12, length 64
09:13:52.607440 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 12, length 64
09:13:53.298369 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 13, length 64
09:13:53.610780 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 13, length 64
09:13:54.299682 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 14, length 64
09:13:54.622973 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 14, length 64
09:13:55.300872 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 15, length 64
09:13:55.622381 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 15, length 64
09:13:56.302292 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 16, length 64
09:13:56.614940 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 16, length 64
09:13:57.303846 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 17, length 64
09:13:57.614372 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 17, length 64
09:13:58.305291 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 18, length 64
09:13:58.617922 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 18, length 64
09:13:59.306845 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 19, length 64
09:13:59.619873 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 19, length 64
09:14:00.307804 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 20, length 64
09:14:00.618028 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 20, length 64
09:14:01.308982 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 21, length 64
09:14:01.622013 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 21, length 64
09:14:02.309966 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 22, length 64
09:14:02.622568 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 22, length 64
09:14:03.311536 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 23, length 64
09:14:03.624800 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 23, length 64
09:14:04.312753 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 24, length 64
09:14:04.627112 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 24, length 64
09:14:05.314059 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 25, length 64
09:14:05.626892 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 25, length 64
09:14:06.314828 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 26, length 64
09:14:06.627496 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 26, length 64
09:14:07.316450 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 27, length 64
09:14:07.632496 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 27, length 64
09:14:08.317439 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 28, length 64
09:14:08.623589 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 28, length 64
09:14:09.318219 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 29, length 64
09:14:09.624575 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 29, length 64
09:14:10.319527 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 30, length 64
09:14:10.625766 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 30, length 64
09:14:11.320717 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 31, length 64
09:14:11.638314 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 31, length 64
09:14:12.322213 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 32, length 64
09:14:12.640287 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 32, length 64
09:14:13.323228 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 33, length 64
09:14:13.644986 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 33, length 64
09:14:14.324919 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 34, length 64
09:14:14.649596 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 34, length 64
09:14:15.326528 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 35, length 64
09:14:15.643368 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 35, length 64
09:14:16.327307 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 36, length 64
09:14:16.638174 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 36, length 64
09:14:17.328065 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 37, length 64
09:14:18.334218 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 38, length 64
09:14:18.644877 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 38, length 64
09:14:19.335818 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 39, length 64
09:14:19.646236 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 39, length 64
09:14:20.337162 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 40, length 64
09:14:20.647750 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 40, length 64
09:14:21.338691 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 41, length 64
09:14:21.646804 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 41, length 64
09:14:22.339735 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 42, length 64
09:14:22.652942 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 42, length 64
09:14:23.340790 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 43, length 64
09:14:23.647388 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 43, length 64
09:14:24.342314 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 44, length 64
09:14:24.659272 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 44, length 64
09:14:25.343196 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 45, length 64
09:14:25.656111 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 45, length 64
09:14:26.344038 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 46, length 64
09:14:26.657290 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 46, length 64
09:14:27.345214 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 47, length 64
09:14:27.651611 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 47, length 64
09:14:28.346562 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 48, length 64
09:14:28.650432 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 48, length 64
09:14:29.347374 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 49, length 64
09:14:29.653768 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 49, length 64
09:14:30.348669 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 50, length 64
09:14:30.658915 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 50, length 64
09:14:31.349842 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 51, length 64
09:14:31.662536 IP 185.106.102.201 > 10.8.1.3: ICMP echo reply, id 1082, seq 51, length 64
09:14:32.351472 IP 10.8.1.3 > 185.106.102.201: ICMP echo request, id 1082, seq 52, length 64
