19:37:58.529604 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 1, length 64
19:37:59.516147 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 2, length 64
19:38:00.029595 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 2, length 64
19:38:00.516358 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 3, length 64
19:38:01.030362 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 3, length 64
19:38:01.516102 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 4, length 64
19:38:02.036773 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 4, length 64
19:38:02.516511 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 5, length 64
19:38:03.031387 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 5, length 64
19:38:03.516161 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 6, length 64
19:38:04.029941 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 6, length 64
19:38:04.516698 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 7, length 64
19:38:05.030452 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 7, length 64
19:38:05.517185 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 8, length 64
19:38:06.034381 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 8, length 64
19:38:06.517097 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 9, length 64
19:38:07.032875 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 9, length 64
19:38:07.517559 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 10, length 64
19:38:08.031579 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 10, length 64
19:38:08.517316 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 11, length 64
19:38:09.031208 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 11, length 64
19:38:09.516948 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 12, length 64
19:38:10.030409 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 12, length 64
19:38:10.517148 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 13, length 64
19:38:11.031326 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 13, length 64
19:38:11.517101 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 14, length 64
19:38:12.030616 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 14, length 64
19:38:12.517352 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 15, length 64
19:38:13.031618 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 15, length 64
19:38:13.517357 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 16, length 64
19:38:14.031379 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 16, length 64
19:38:14.517110 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 17, length 64
19:38:15.031603 IP 165.73.240.43 > 10.8.1.3: ICMP echo reply, id 1179, seq 17, length 64
19:38:15.517332 IP 10.8.1.3 > 165.73.240.43: ICMP echo request, id 1179, seq 18, length 64
