09:21:57.380169 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 2, length 64
09:21:58.398247 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 3, length 64
09:21:58.889472 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 3, length 64
09:21:59.399236 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 4, length 64
09:21:59.870614 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 4, length 64
09:22:00.400392 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 5, length 64
09:22:00.899228 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 5, length 64
09:22:01.400979 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 6, length 64
09:22:01.896795 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 6, length 64
09:22:02.402203 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 7, length 64
09:22:02.904024 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 7, length 64
09:22:03.402774 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 8, length 64
09:22:03.896812 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 8, length 64
09:22:04.403568 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 9, length 64
09:22:04.883015 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 9, length 64
09:22:05.404784 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 10, length 64
09:22:06.430217 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 11, length 64
09:22:06.916363 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 11, length 64
09:22:07.431128 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 12, length 64
09:22:07.902620 IP 131.255.4.122 > 10.8.1.3: ICMP echo reply, id 1112, seq 12, length 64
09:22:08.432413 IP 10.8.1.3 > 131.255.4.122: ICMP echo request, id 1112, seq 13, length 64
