00:18:38.936265 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 2, length 64
00:18:39.262339 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 2, length 64
00:18:39.936168 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 3, length 64
00:18:40.262266 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 3, length 64
00:18:40.936195 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 4, length 64
00:18:41.263090 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 4, length 64
00:18:41.935984 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 5, length 64
00:18:42.262091 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 5, length 64
00:18:42.935999 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 6, length 64
00:18:43.262090 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 6, length 64
00:18:43.935996 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 7, length 64
00:18:44.261931 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 7, length 64
00:18:44.935838 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 8, length 64
00:18:45.261774 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 8, length 64
00:18:45.935685 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 9, length 64
00:18:46.261567 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 9, length 64
00:18:46.935476 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 10, length 64
00:18:47.261396 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 10, length 64
00:18:47.935246 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 11, length 64
00:18:48.261276 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 11, length 64
00:18:48.935190 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 12, length 64
00:18:49.260899 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 12, length 64
00:18:49.935812 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 13, length 64
00:18:50.262344 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 13, length 64
00:18:50.936252 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 14, length 64
00:18:51.262302 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 14, length 64
00:18:51.936200 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 15, length 64
00:18:52.262146 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 15, length 64
00:18:52.936051 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 16, length 64
00:18:53.262754 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 16, length 64
00:18:53.936660 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 17, length 64
00:18:54.262597 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 17, length 64
00:18:54.936513 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 18, length 64
00:18:55.262689 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 18, length 64
00:18:55.936601 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 19, length 64
00:18:56.262803 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 19, length 64
00:18:56.936722 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 20, length 64
00:18:57.262872 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 20, length 64
00:18:57.936747 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 21, length 64
00:18:58.262682 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 21, length 64
00:18:58.936605 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 22, length 64
00:18:59.262607 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 22, length 64
00:18:59.936529 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 23, length 64
00:19:00.262411 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 23, length 64
00:19:00.936316 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 24, length 64
00:19:01.262239 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 24, length 64
00:19:01.936151 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 25, length 64
00:19:02.262199 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 25, length 64
00:19:02.936113 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 26, length 64
00:19:03.262463 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 26, length 64
00:19:03.936380 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 27, length 64
00:19:04.262277 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 27, length 64
00:19:04.936186 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 28, length 64
00:19:05.262132 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 28, length 64
00:19:05.936054 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 29, length 64
00:19:06.261915 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 29, length 64
00:19:06.935246 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 30, length 64
00:19:07.261347 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 30, length 64
00:19:07.935253 IP 10.8.3.8 > 217.23.2.31: ICMP echo request, id 2228, seq 31, length 64
00:19:08.261148 IP 217.23.2.31 > 10.8.3.8: ICMP echo reply, id 2228, seq 31, length 64
