22:27:11.740574 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 2, length 64
22:27:12.338424 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 3, length 64
22:27:12.741605 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 3, length 64
22:27:13.339480 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 4, length 64
22:27:13.742808 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 4, length 64
22:27:14.340653 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 5, length 64
22:27:14.744003 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 5, length 64
22:27:15.341850 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 6, length 64
22:27:15.744950 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 6, length 64
22:27:16.342783 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 7, length 64
22:27:16.746572 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 7, length 64
22:27:17.344404 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 8, length 64
22:27:17.747999 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 8, length 64
22:27:18.345847 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 9, length 64
22:27:18.749230 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 9, length 64
22:27:19.347058 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 10, length 64
22:27:19.750477 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 10, length 64
22:27:20.348311 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 11, length 64
22:27:20.751873 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 11, length 64
22:27:21.349716 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 12, length 64
22:27:21.752873 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 12, length 64
22:27:22.350710 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 13, length 64
22:27:22.753802 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 13, length 64
22:27:23.351629 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 14, length 64
22:27:23.755064 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 14, length 64
22:27:24.352895 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 15, length 64
22:27:24.756695 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 15, length 64
22:27:25.354530 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 16, length 64
22:27:25.757873 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 16, length 64
22:27:26.355702 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 17, length 64
22:27:26.758920 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 17, length 64
22:27:27.356752 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 18, length 64
22:27:27.760627 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 18, length 64
22:27:28.357459 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 19, length 64
22:27:28.762076 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 19, length 64
22:27:29.358909 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 20, length 64
22:27:29.762359 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 20, length 64
22:27:30.360183 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 21, length 64
22:27:30.763782 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 21, length 64
22:27:31.361620 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 22, length 64
22:27:31.764785 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 22, length 64
22:27:32.362535 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 23, length 64
22:27:32.765771 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 23, length 64
22:27:33.363606 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 24, length 64
22:27:33.766818 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 24, length 64
22:27:34.364660 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 25, length 64
22:27:34.775160 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 25, length 64
22:27:35.365986 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 26, length 64
22:27:35.769356 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 26, length 64
22:27:36.367200 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 27, length 64
22:27:36.770474 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 27, length 64
22:27:37.368309 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 28, length 64
22:27:37.771691 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 28, length 64
22:27:38.369524 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 29, length 64
22:27:38.772855 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 29, length 64
22:27:39.370678 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 30, length 64
22:27:39.774067 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 30, length 64
22:27:40.371889 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 31, length 64
22:27:40.777700 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 31, length 64
22:27:41.373530 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 32, length 64
22:27:41.776681 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 32, length 64
22:27:42.374518 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 33, length 64
22:27:42.778278 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 33, length 64
22:27:43.376119 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 34, length 64
22:27:43.779282 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 34, length 64
22:27:44.377105 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 35, length 64
22:27:44.780521 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 35, length 64
22:27:45.378357 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 36, length 64
22:27:45.781808 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 36, length 64
22:27:46.379627 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 37, length 64
22:27:46.782942 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 37, length 64
22:27:47.380771 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 38, length 64
22:27:47.783927 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 38, length 64
22:27:48.381755 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 39, length 64
22:27:48.785207 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 39, length 64
22:27:49.383045 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 40, length 64
22:27:49.786443 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 40, length 64
22:27:50.384276 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 41, length 64
22:27:50.787834 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 41, length 64
22:27:51.385654 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 42, length 64
22:27:51.789174 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 42, length 64
22:27:52.387000 IP 10.8.0.59 > 103.156.51.81: ICMP echo request, id 979, seq 43, length 64
22:27:52.790393 IP 103.156.51.81 > 10.8.0.59: ICMP echo reply, id 979, seq 43, length 64
