13:04:53.333271 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 1, length 64
13:04:53.929434 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 1, length 64
13:04:55.078843 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 2, length 64
13:04:55.674427 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 2, length 64
13:04:56.080029 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 3, length 64
13:04:56.675793 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 3, length 64
13:04:57.081433 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 4, length 64
13:04:57.677046 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 4, length 64
13:04:58.082693 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 5, length 64
13:04:58.678510 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 5, length 64
13:04:59.084147 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 6, length 64
13:04:59.680193 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 6, length 64
13:05:00.084856 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 7, length 64
13:05:00.680364 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 7, length 64
13:05:01.086004 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 8, length 64
13:05:01.681766 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 8, length 64
13:05:02.087410 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 9, length 64
13:05:02.683199 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 9, length 64
13:05:03.088835 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 10, length 64
13:05:03.684627 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 10, length 64
13:05:04.090232 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 11, length 64
13:05:04.686086 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 11, length 64
13:05:05.090741 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 12, length 64
13:05:05.686529 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 12, length 64
13:05:06.092193 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 13, length 64
13:05:06.688165 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 13, length 64
13:05:07.092825 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 14, length 64
13:05:07.688560 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 14, length 64
13:05:08.094175 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 15, length 64
13:05:08.689837 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 15, length 64
13:05:09.095453 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 16, length 64
13:05:09.691081 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 16, length 64
13:05:10.096726 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 17, length 64
13:05:10.692518 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 17, length 64
13:05:11.098162 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 18, length 64
13:05:11.693883 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 18, length 64
13:05:12.099498 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 19, length 64
13:05:12.695935 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 19, length 64
13:05:13.100570 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 20, length 64
13:05:13.696337 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 20, length 64
13:05:14.101978 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 21, length 64
13:05:14.697566 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 21, length 64
13:05:15.103214 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 22, length 64
13:05:15.699150 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 22, length 64
13:05:16.103795 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 23, length 64
13:05:16.699613 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 23, length 64
13:05:17.105211 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 24, length 64
13:05:17.701046 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 24, length 64
13:05:18.106690 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 25, length 64
13:05:18.702761 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 25, length 64
13:05:19.107401 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 26, length 64
13:05:19.702972 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 26, length 64
13:05:20.108613 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 27, length 64
13:05:20.704550 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 27, length 64
13:05:21.109185 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 28, length 64
13:05:21.704987 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 28, length 64
13:05:22.110628 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 29, length 64
13:05:22.706392 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 29, length 64
13:05:23.111998 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 30, length 64
13:05:23.707612 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 30, length 64
13:05:24.113251 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 31, length 64
13:05:24.708860 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 31, length 64
13:05:25.114476 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 32, length 64
13:05:25.710281 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 32, length 64
13:05:26.115906 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 33, length 64
13:05:26.711649 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 33, length 64
13:05:27.117283 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 34, length 64
13:05:27.713495 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 34, length 64
13:05:28.118154 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 35, length 64
13:05:28.713692 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 35, length 64
13:05:29.119336 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 36, length 64
13:05:29.714783 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 36, length 64
13:05:30.120432 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 37, length 64
13:05:30.716199 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 37, length 64
13:05:31.121840 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 38, length 64
13:05:31.717851 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 38, length 64
13:05:32.122504 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 39, length 64
13:05:32.718461 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 39, length 64
13:05:33.123112 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 40, length 64
13:05:33.718865 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 40, length 64
13:05:34.124503 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 41, length 64
13:05:34.720552 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 41, length 64
13:05:35.125187 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 42, length 64
13:05:35.720988 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 42, length 64
13:05:36.126593 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 43, length 64
13:05:36.722718 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 43, length 64
13:05:37.127306 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 44, length 64
13:05:37.723201 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 44, length 64
13:05:38.127841 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 45, length 64
13:05:38.723615 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 45, length 64
13:05:39.129260 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 46, length 64
13:05:39.725102 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 46, length 64
13:05:40.129734 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 47, length 64
13:05:40.725909 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 47, length 64
13:05:41.130550 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 48, length 64
13:05:41.726170 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 48, length 64
13:05:42.131838 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 49, length 64
13:05:42.727725 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 49, length 64
13:05:43.132343 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 50, length 64
13:05:43.728180 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 50, length 64
13:05:44.132815 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 51, length 64
13:05:44.728626 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 51, length 64
13:05:45.134297 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 52, length 64
13:05:45.729890 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 52, length 64
13:05:46.135523 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 53, length 64
13:05:46.731523 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 53, length 64
13:05:47.136130 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 54, length 64
13:05:47.732125 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 54, length 64
13:05:48.136766 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 55, length 64
13:05:48.732887 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 55, length 64
13:05:49.137538 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 56, length 64
13:05:49.733397 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 56, length 64
13:05:50.138041 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 57, length 64
13:05:50.733997 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 57, length 64
13:05:51.138679 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 58, length 64
13:05:51.734435 IP 202.87.221.198 > 10.8.1.4: ICMP echo reply, id 1954, seq 58, length 64
13:05:52.140083 IP 10.8.1.4 > 202.87.221.198: ICMP echo request, id 1954, seq 59, length 64
