10:28:13.679092 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 2, length 64
10:28:14.031478 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 2, length 64
10:28:14.679365 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 3, length 64
10:28:15.031912 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 3, length 64
10:28:15.679742 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 4, length 64
10:28:16.032066 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 4, length 64
10:28:16.679920 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 5, length 64
10:28:17.032676 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 5, length 64
10:28:17.680534 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 6, length 64
10:28:18.033081 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 6, length 64
10:28:18.680935 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 7, length 64
10:28:19.033286 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 7, length 64
10:28:19.681140 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 8, length 64
10:28:20.033502 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 8, length 64
10:28:20.681357 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 9, length 64
10:28:21.033900 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 9, length 64
10:28:21.681763 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 10, length 64
10:28:22.033862 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 10, length 64
10:28:22.681711 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 11, length 64
10:28:23.034476 IP 31.171.152.19 > 10.8.0.6: ICMP echo reply, id 1363, seq 11, length 64
10:28:23.682344 IP 10.8.0.6 > 31.171.152.19: ICMP echo request, id 1363, seq 12, length 64
