23:49:04.441164 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 2, length 64
23:49:04.914842 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 3, length 64
23:49:05.441519 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 3, length 64
23:49:05.915221 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 4, length 64
23:49:06.445554 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 4, length 64
23:49:06.915243 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 5, length 64
23:49:07.441813 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 5, length 64
23:49:07.915495 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 6, length 64
23:49:08.442228 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 6, length 64
23:49:08.915907 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 7, length 64
23:49:09.442453 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 7, length 64
23:49:09.916154 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 8, length 64
23:49:10.442852 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 8, length 64
23:49:10.916225 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 9, length 64
23:49:11.442903 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 9, length 64
23:49:11.916194 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 10, length 64
23:49:12.442749 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 10, length 64
23:49:12.916459 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 11, length 64
23:49:13.948233 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 12, length 64
23:49:14.474925 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 12, length 64
23:49:14.948638 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 13, length 64
23:49:15.475367 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 13, length 64
23:49:15.949082 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 14, length 64
23:49:16.475788 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 14, length 64
23:49:16.949499 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 15, length 64
23:49:17.476379 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 15, length 64
23:49:17.949088 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 16, length 64
23:49:18.475837 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 16, length 64
23:49:18.949517 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 17, length 64
23:49:19.476232 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 17, length 64
23:49:19.949921 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 18, length 64
23:49:20.476618 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 18, length 64
23:49:20.950328 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 19, length 64
23:49:21.477062 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 19, length 64
23:49:21.950776 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 20, length 64
23:49:22.477425 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 20, length 64
23:49:22.951136 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 21, length 64
23:49:23.477589 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 21, length 64
23:49:23.951298 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 22, length 64
23:49:24.477804 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 22, length 64
23:49:24.951520 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 23, length 64
23:49:25.478116 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 23, length 64
23:49:25.951828 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 24, length 64
23:49:26.478508 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 24, length 64
23:49:26.952200 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 25, length 64
23:49:27.478913 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 25, length 64
23:49:27.952581 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 26, length 64
23:49:28.479149 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 26, length 64
23:49:28.952860 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 27, length 64
23:49:29.479748 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 27, length 64
23:49:29.952195 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 28, length 64
23:49:30.479176 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 28, length 64
23:49:30.951887 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 29, length 64
23:49:31.478802 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 29, length 64
23:49:31.951517 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 30, length 64
23:49:32.478230 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 30, length 64
23:49:32.951942 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 31, length 64
23:49:33.478463 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 31, length 64
23:49:33.952175 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 32, length 64
23:49:34.479485 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 32, length 64
23:49:34.952193 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 33, length 64
23:49:35.479320 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 33, length 64
23:49:35.952025 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 34, length 64
23:49:36.482657 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 34, length 64
23:49:36.952374 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 35, length 64
23:49:37.479033 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 35, length 64
23:49:37.952731 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 36, length 64
23:49:38.479878 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 36, length 64
23:49:38.952580 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 37, length 64
23:49:39.479544 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 37, length 64
23:49:39.952212 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 38, length 64
23:49:40.479056 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 38, length 64
23:49:40.951769 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 39, length 64
23:49:41.478537 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 39, length 64
23:49:41.952221 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 40, length 64
23:49:42.479165 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 40, length 64
23:49:42.951812 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 41, length 64
23:49:43.478400 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 41, length 64
23:49:43.952128 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 42, length 64
23:49:44.478777 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 42, length 64
23:49:44.952220 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 43, length 64
23:49:45.479075 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 43, length 64
23:49:45.951790 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 44, length 64
23:49:46.478589 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 44, length 64
23:49:46.952308 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 45, length 64
23:49:47.479429 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 45, length 64
23:49:47.952159 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 46, length 64
23:49:48.479042 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 46, length 64
23:49:48.952678 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 47, length 64
23:49:49.479693 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 47, length 64
23:49:49.952326 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 48, length 64
23:49:50.479306 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 48, length 64
23:49:50.951991 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 49, length 64
23:49:51.478732 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 49, length 64
23:49:51.952215 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 50, length 64
23:49:52.479110 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 50, length 64
23:49:52.951824 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 51, length 64
23:49:53.478750 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 51, length 64
23:49:53.951453 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 52, length 64
23:49:54.478824 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 52, length 64
23:49:54.951530 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 53, length 64
23:49:55.478010 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 53, length 64
23:49:55.951718 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 54, length 64
23:49:56.478347 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 54, length 64
23:49:56.952052 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 55, length 64
23:49:57.479208 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 55, length 64
23:49:57.951903 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 56, length 64
23:49:58.478910 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 56, length 64
23:49:58.951617 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 57, length 64
23:49:59.478716 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 57, length 64
23:49:59.951413 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 58, length 64
23:50:00.478291 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 58, length 64
23:50:00.950995 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 59, length 64
23:50:01.478860 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 59, length 64
23:50:01.950565 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 60, length 64
23:50:02.972210 IP 10.8.1.27 > 103.62.49.193: ICMP echo request, id 1283, seq 61, length 64
23:50:03.499128 IP 103.62.49.193 > 10.8.1.27: ICMP echo reply, id 1283, seq 61, length 64
