04:42:05.278115 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 2, length 64
04:42:05.587718 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 2, length 64
04:42:06.279658 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 3, length 64
04:42:06.589302 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 3, length 64
04:42:07.281233 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 4, length 64
04:42:07.595202 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 4, length 64
04:42:08.282128 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 5, length 64
04:42:08.595155 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 5, length 64
04:42:09.283064 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 6, length 64
04:42:09.602267 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 6, length 64
04:42:10.284167 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 7, length 64
04:42:10.594825 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 7, length 64
04:42:11.285727 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 8, length 64
04:42:11.598541 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 8, length 64
04:42:12.287428 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 9, length 64
04:42:12.598721 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 9, length 64
04:42:13.288627 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 10, length 64
04:42:13.600677 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 10, length 64
04:42:14.289594 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 11, length 64
04:42:14.605078 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 11, length 64
04:42:15.290993 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 12, length 64
04:42:15.600983 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 12, length 64
04:42:16.291898 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 13, length 64
04:42:16.607398 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 13, length 64
04:42:17.293306 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 14, length 64
04:42:17.603839 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 14, length 64
04:42:18.294757 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 15, length 64
04:42:18.604629 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 15, length 64
04:42:19.295545 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 16, length 64
04:42:19.622369 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 16, length 64
04:42:20.296283 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 17, length 64
04:42:20.606590 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 17, length 64
04:42:21.297502 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 18, length 64
04:42:21.613861 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 18, length 64
04:42:22.298761 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 19, length 64
04:42:22.615641 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 19, length 64
04:42:23.299592 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 20, length 64
04:42:23.613207 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 20, length 64
04:42:24.301111 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 21, length 64
04:42:24.616130 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 21, length 64
04:42:25.302050 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 22, length 64
04:42:25.611840 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 22, length 64
04:42:26.303759 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 23, length 64
04:42:26.613730 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 23, length 64
04:42:27.304638 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 24, length 64
04:42:27.618998 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 24, length 64
04:42:28.305920 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 25, length 64
04:42:28.615869 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 25, length 64
04:42:29.306794 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 26, length 64
04:42:29.616668 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 26, length 64
04:42:30.307578 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 27, length 64
04:42:30.617840 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 27, length 64
04:42:31.308722 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 28, length 64
04:42:31.621027 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 28, length 64
04:42:32.309934 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 29, length 64
04:42:32.624638 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 29, length 64
04:42:33.311528 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 30, length 64
04:42:33.622313 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 30, length 64
04:42:34.313217 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 31, length 64
04:42:34.622650 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 31, length 64
04:42:35.314565 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 32, length 64
04:42:35.639660 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 32, length 64
04:42:36.315514 IP 10.8.2.3 > 194.110.84.100: ICMP echo request, id 67, seq 33, length 64
04:42:36.627602 IP 194.110.84.100 > 10.8.2.3: ICMP echo reply, id 67, seq 33, length 64
