17:27:07.789448 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 1, length 64
17:27:09.034085 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 2, length 64
17:27:09.543597 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 2, length 64
17:27:10.035341 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 3, length 64
17:27:10.553398 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 3, length 64
17:27:11.036095 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 4, length 64
17:27:11.543994 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 4, length 64
17:27:12.036726 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 5, length 64
17:27:12.545221 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 5, length 64
17:27:13.037925 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 6, length 64
17:27:13.552779 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 6, length 64
17:27:14.038489 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 7, length 64
17:27:14.547612 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 7, length 64
17:27:15.039322 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 8, length 64
17:27:15.549858 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 8, length 64
17:27:16.040573 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 9, length 64
17:27:16.548534 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 9, length 64
17:27:17.041256 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 10, length 64
17:27:17.549818 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 10, length 64
17:27:18.042522 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 11, length 64
17:27:18.551806 IP 165.73.240.43 > 10.8.0.10: ICMP echo reply, id 687, seq 11, length 64
17:27:19.043513 IP 10.8.0.10 > 165.73.240.43: ICMP echo request, id 687, seq 12, length 64
