15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|4|1|1|40|2|2|5|4|2|40|40|1|13|16|18|8|38
15|14|15|19|1|1|13|17|17|20|21|1|26|30|31|22|18|20|19|2|21|1|2|2|2|32|2|2|2|11|15|1|10|21|19|12|3|17|11|8|10|9|7|4|2|2|1|2|2|5|4|2|25|27|1|13|16|18|8|21
15|14|15|6|1|1|13|17|17|1|8|10|14|13|8|12|3|1|2|2|21|1|2|2|2|11|2|2|2|11|15|1|10|7|1|12|8|17|24|8|10|9|7|4|2|2|11|2|2|5|4|2|1|3|1|13|16|18|8|1
15|14|15|21|1|1|13|17|17|20|16|1|31|30|33|17|18|20|23|2|21|1|2|2|2|32|2|2|2|11|15|1|10|21|24|12|1|17|11|8|10|9|7|4|2|2|1|2|2|5|4|2|32|30|1|13|16|18|8|21
15|14|15|21|1|1|13|17|17|26|28|10|23|23|22|25|26|29|32|2|21|1|2|2|2|27|2|2|2|11|15|1|10|27|27|12|26|17|19|8|10|9|7|4|2|2|11|2|2|5|4|2|21|24|1|13|16|18|8|21
15|14|15|18|1|1|13|17|17|30|21|19|14|13|15|22|18|29|23|2|21|1|2|2|2|15|2|2|2|11|15|1|10|27|27|12|31|17|30|8|10|9|7|4|2|2|19|2|2|5|4|2|25|18|1|13|16|18|8|21
15|14|15|41|1|1|13|16|16|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|11|1|1|10|42|42|12|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|13|14|18|8|38
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|1|2|2|40|2|2|5|4|2|40|40|1|13|16|18|8|38
15|14|15|13|1|1|13|17|17|8|8|10|14|13|15|7|1|6|2|2|21|1|2|2|2|15|2|2|2|11|15|1|10|1|6|12|8|17|24|8|10|9|7|4|2|2|1|2|2|5|4|2|1|3|1|13|16|18|8|1
15|14|15|30|1|1|13|17|17|20|8|1|35|30|26|7|26|17|22|2|21|1|2|2|2|24|2|2|2|11|15|1|10|17|19|12|1|17|19|8|10|9|7|4|2|2|1|2|2|5|4|2|14|18|1|13|16|18|8|30
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|13|16|18|8|38
15|14|15|13|1|1|13|17|17|16|3|1|14|13|8|1|18|16|15|2|21|1|2|2|2|11|2|2|2|11|15|1|10|7|12|12|8|17|1|8|10|9|7|4|2|2|1|2|2|5|4|2|14|18|1|13|16|18|8|1
15|14|15|40|1|1|13|17|17|37|37|38|31|30|37|37|36|35|37|2|21|1|2|2|2|37|2|2|2|11|15|1|10|37|37|12|37|17|36|8|10|9|7|4|2|2|38|2|2|5|4|2|38|37|1|13|16|18|8|21
15|14|15|19|1|1|13|17|17|20|21|19|23|23|22|25|18|25|32|2|21|1|2|2|2|15|2|2|2|11|15|1|10|21|27|12|26|17|19|8|10|9|7|4|2|2|19|2|2|5|4|2|25|18|1|13|16|18|8|21
15|14|15|1|1|1|13|17|17|16|16|19|14|13|15|17|14|20|19|2|21|1|2|2|2|10|2|2|2|11|15|1|10|17|19|12|18|17|11|8|10|9|7|4|2|2|19|2|2|5|4|2|14|13|1|13|16|18|8|1
15|14|15|27|1|1|13|17|17|20|3|1|31|30|31|12|26|17|23|2|21|1|2|2|2|27|2|2|2|11|15|1|10|17|19|12|3|17|11|8|10|9|7|4|2|2|1|2|2|5|4|2|32|30|1|13|16|18|8|30
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|1|2|2|40|2|2|5|4|2|40|40|1|13|16|18|8|38
15|14|15|3|1|1|13|17|17|11|3|19|7|6|4|12|6|12|12|2|21|1|2|2|2|1|2|2|2|11|15|1|10|12|12|12|18|17|2|8|10|9|7|4|2|2|19|2|2|5|4|2|14|7|1|13|16|18|8|1
15|14|15|2|1|1|13|17|17|11|8|10|7|6|8|12|6|6|10|2|21|1|2|2|2|4|2|2|2|11|15|1|10|1|1|12|8|17|2|8|10|9|7|4|2|2|11|2|2|5|4|2|12|7|1|13|16|18|8|1
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|4|2|2|40|2|2|1|4|1|40|40|1|13|16|18|8|38
15|14|15|33|1|1|13|17|17|36|34|32|26|26|26|34|34|35|32|2|21|1|2|2|2|27|2|2|2|11|15|1|10|34|33|12|31|17|34|8|10|9|7|4|2|2|31|2|2|5|4|2|25|27|1|13|16|18|8|30
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|4|2|2|40|2|2|1|1|2|40|40|1|13|16|18|8|38
15|14|15|27|1|1|13|17|17|26|28|10|23|23|26|25|26|25|31|2|21|1|2|2|2|27|2|2|2|11|15|1|10|30|27|12|26|17|2|8|10|9|7|4|2|2|11|2|2|5|4|2|21|27|1|13|16|18|8|21
15|14|15|27|1|1|13|17|17|14|28|32|14|13|15|17|18|12|12|2|21|1|2|2|2|15|2|2|2|11|15|1|10|12|6|12|18|17|24|8|10|9|7|4|2|2|31|2|2|5|4|2|6|7|1|13|16|18|8|30
9|10|11|41|1|1|11|11|9|41|38|40|40|40|42|41|41|41|40|2|1|1|2|2|2|40|2|2|2|7|1|1|10|42|42|12|38|3|39|8|8|7|7|4|2|2|40|2|2|5|4|2|40|40|1|11|1|1|8|38
1|1|5|41|1|1|2|5|5|41|38|40|40|40|42|41|41|41|40|2|8|1|2|2|2|40|2|2|2|11|1|1|2|42|42|1|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|1|5|7|8|38
2|3|5|41|1|1|2|5|5|41|38|40|40|40|42|41|41|41|40|2|8|1|2|2|2|40|2|2|2|11|1|1|2|42|42|1|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|1|5|7|8|38
2|3|5|41|1|1|5|9|9|41|38|40|40|40|42|41|41|41|40|2|8|1|2|2|2|40|2|2|2|11|15|1|2|42|42|1|38|17|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|5|5|11|8|38
5|8|3|41|1|1|2|1|1|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|11|1|1|2|42|42|6|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|5|1|1|8|38
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|1|15|1|10|42|42|12|38|3|39|3|3|2|5|4|2|2|40|2|2|5|4|2|40|40|1|13|16|15|3|38
11|13|11|41|1|1|11|13|13|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|7|1|1|10|42|42|12|38|3|39|3|3|7|7|4|2|2|40|2|2|5|4|2|40|40|1|13|11|1|3|38
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|3|15|1|10|42|42|12|38|17|39|1|3|4|3|4|2|2|40|2|2|5|4|2|40|40|1|13|16|18|1|38
5|3|1|41|1|1|9|3|5|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|11|1|1|2|42|42|6|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|5|1|1|8|38
11|10|11|41|1|1|13|11|12|41|38|40|40|40|42|41|41|41|40|2|8|1|2|2|2|40|2|2|2|11|1|1|1|42|42|11|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|11|11|15|8|38
2|2|2|41|1|1|7|3|2|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|11|1|1|2|42|42|4|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|5|5|7|8|38
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|3|15|1|10|42|42|12|38|3|39|3|1|1|1|4|2|2|40|2|2|5|4|2|40|40|1|13|16|15|3|38
15|14|14|41|1|1|13|13|13|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|2|1|1|10|42|42|12|38|1|39|3|3|4|5|4|2|2|40|2|2|5|4|2|40|40|1|13|16|11|3|38
9|8|3|41|1|1|7|2|2|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|7|1|1|2|42|42|6|38|3|39|8|10|9|7|4|2|2|40|2|2|5|4|2|40|40|1|4|1|1|8|38
15|14|15|41|1|1|13|13|13|41|38|40|40|40|42|41|41|41|40|2|14|1|2|2|2|40|2|2|2|3|1|1|10|42|42|12|38|2|39|3|1|2|2|4|2|2|40|2|2|5|4|2|40|40|1|13|14|11|3|38
11|10|5|41|1|1|9|5|2|41|38|40|40|40|42|41|41|41|40|2|2|1|2|2|2|40|2|2|2|7|1|1|10|42|42|6|38|3|39|8|8|9|7|4|2|2|40|2|2|5|4|2|40|40|1|10|5|1|8|38
15|14|15|41|1|1|13|17|17|41|38|40|40|40|42|41|41|41|40|2|21|1|2|2|2|40|2|2|2|11|15|1|10|42|42|12|38|17|39|8|10|9|7|4|2|2|40|2|2|1|1|2|40|40|1|13|16|18|8|38
