34|34|36|4|37|49|33|34|33|4|11|12|2|2|6|9|5|3|3|18|36|17|25|32|27|1|30|38|36|36|34|33|37|7|5|34|9|37|9|38|31|36|37|15|32|25|13|43|47|20|24|18|8|9|47|41|52|45|52|27
57|57|40|73|5|3|58|57|56|69|70|71|71|71|74|72|70|69|72|76|39|80|80|80|81|73|71|70|66|41|35|35|26|71|69|60|71|40|73|51|56|41|39|81|67|69|71|75|72|81|80|80|69|68|2|53|25|61|44|71
18|19|21|61|38|11|34|28|28|60|60|60|63|64|61|60|63|60|63|58|21|78|76|75|76|63|72|72|70|22|23|24|12|61|63|25|60|25|61|25|24|23|22|75|77|79|60|71|68|78|77|76|62|62|49|28|21|21|28|64
19|18|24|18|18|20|21|23|24|15|18|19|4|4|11|15|15|14|7|40|24|33|11|21|28|6|21|24|39|26|22|21|24|8|7|18|14|22|14|26|22|25|25|12|40|27|18|41|35|31|36|40|3|3|19|29|26|28|21|40
51|53|57|5|55|59|49|54|51|14|13|14|14|12|16|6|10|13|6|41|55|31|17|16|15|12|69|65|69|58|50|52|56|13|14|53|16|59|17|63|54|61|63|46|53|55|14|66|65|65|67|51|14|13|55|49|55|54|58|3
59|61|60|33|48|56|55|58|57|33|32|35|36|35|35|34|36|35|34|42|61|32|34|19|23|31|61|59|64|62|56|58|59|35|37|57|37|63|35|64|58|67|66|47|52|51|35|67|64|61|60|52|35|36|42|35|34|38|38|23
38|42|41|30|31|30|40|40|41|20|22|15|26|26|25|21|25|23|19|46|38|41|20|26|24|25|37|40|35|44|52|53|40|24|21|40|17|42|13|43|38|37|35|30|45|44|23|63|54|39|35|42|26|27|33|39|46|43|40|22
31|37|30|14|41|51|32|35|32|10|1|4|17|18|13|3|6|9|12|31|32|27|31|36|33|15|47|49|49|35|33|32|34|6|6|29|4|36|5|39|36|39|36|35|43|41|4|48|46|41|38|31|10|11|46|34|38|42|41|15
39|41|42|34|49|52|39|37|40|35|20|5|34|34|34|27|31|33|35|59|40|59|38|43|41|33|52|55|52|53|61|62|44|36|28|38|10|48|23|52|39|53|49|43|59|57|5|70|70|51|51|57|32|32|43|31|35|37|33|32
26|27|26|28|65|48|29|38|29|19|24|27|5|6|7|26|24|19|20|19|29|66|57|55|56|13|45|51|58|33|27|30|68|22|20|26|27|32|27|49|43|46|38|21|33|38|26|42|43|45|44|63|20|17|51|50|51|56|59|2
23|26|27|21|32|32|26|24|26|12|2|1|20|17|29|4|11|11|11|48|26|44|30|35|31|18|46|42|45|30|42|40|33|12|10|23|2|31|2|33|30|32|44|33|57|50|1|54|55|43|40|46|11|16|53|52|53|47|49|33
15|16|22|11|19|19|18|21|21|5|12|13|3|3|1|11|7|5|5|13|22|42|9|45|4|9|25|26|21|25|21|22|22|5|3|14|12|21|11|22|21|22|21|14|16|20|12|16|17|32|27|30|2|2|18|22|23|23|22|1
33|28|35|15|62|38|36|33|35|13|19|21|1|1|2|18|14|12|14|54|35|29|21|24|21|3|35|36|32|37|51|56|35|15|13|33|18|38|21|54|40|43|50|19|34|32|20|49|48|47|46|19|6|7|48|43|42|40|45|9
62|62|65|40|61|61|61|63|63|40|40|40|39|37|40|39|40|40|40|68|66|71|49|49|49|37|73|73|72|70|66|66|64|40|40|62|39|69|40|69|66|68|72|54|70|72|40|78|78|68|66|71|41|40|56|54|60|59|61|28
52|60|55|10|36|45|56|61|59|24|26|26|19|21|23|17|27|22|25|24|47|24|35|28|37|11|44|39|34|57|58|51|47|27|26|46|24|54|18|44|48|57|46|37|37|40|25|51|45|42|43|24|27|28|52|48|58|51|56|30
71|70|69|64|71|69|68|67|68|75|74|74|69|65|69|73|74|75|73|1|67|2|4|6|6|67|3|3|3|56|68|67|69|74|75|70|74|60|74|34|60|44|42|6|4|3|74|10|10|1|1|3|70|76|73|72|77|76|66|67
60|58|62|20|64|63|59|59|62|28|27|34|29|32|28|30|32|25|27|66|64|68|47|46|46|30|74|75|74|67|59|59|61|32|35|59|33|67|28|66|64|72|71|48|58|54|34|72|74|58|61|72|34|33|54|55|57|55|62|16
63|64|64|29|60|66|63|65|65|38|39|38|40|40|38|38|39|39|39|64|65|53|37|30|25|39|63|61|65|73|64|64|63|38|39|63|38|68|39|70|67|71|77|72|65|65|38|76|75|55|56|68|39|38|37|27|28|24|27|4
76|75|76|68|77|76|75|77|77|68|68|68|65|66|64|65|68|64|74|4|76|5|2|4|2|61|24|23|26|74|71|71|73|75|65|74|69|70|68|74|72|74|73|2|7|7|68|33|37|6|7|5|76|74|72|74|72|74|72|66
35|36|37|31|45|47|30|31|34|25|36|30|22|20|15|24|21|24|24|62|37|38|36|41|42|28|55|58|53|50|60|60|41|19|18|35|25|45|26|40|34|45|41|41|47|45|29|56|58|48|47|38|9|8|40|23|36|29|36|11
46|35|52|37|43|50|50|43|43|21|31|29|15|16|33|28|23|27|32|72|58|79|39|39|43|22|56|52|59|52|45|50|49|26|24|52|29|56|33|57|59|56|60|45|72|75|31|74|71|74|65|59|25|23|38|36|39|41|42|25
69|69|68|43|66|67|69|69|70|42|52|43|42|41|41|42|51|42|42|9|70|1|1|1|1|42|8|8|7|69|70|70|67|49|51|69|50|71|44|68|70|66|69|7|9|8|48|23|23|10|10|7|43|50|77|80|80|80|81|41
43|46|43|35|40|33|44|36|38|30|29|32|30|30|26|31|29|30|33|25|41|23|26|33|29|34|34|37|31|46|53|57|43|25|25|42|31|43|32|36|33|34|51|27|27|29|30|39|40|24|23|21|24|26|27|37|37|33|34|35
55|55|59|6|44|34|60|62|58|6|14|16|7|7|9|16|8|6|10|37|59|16|19|11|10|2|62|54|51|61|55|55|36|21|19|56|15|65|16|67|61|63|67|40|35|37|17|55|56|54|52|26|13|15|44|60|59|52|57|29
67|67|66|76|68|68|66|66|64|77|75|75|76|76|75|75|76|76|75|6|63|10|66|68|69|76|1|1|1|24|62|63|65|73|76|68|75|30|75|23|44|28|26|10|5|4|76|21|22|4|5|10|75|75|67|64|61|62|24|79
64|63|61|75|52|53|70|60|60|72|72|73|73|73|71|70|72|71|71|11|44|14|44|42|48|75|7|7|6|21|37|41|60|68|71|64|72|24|71|21|27|21|58|36|1|1|72|36|34|3|3|13|71|70|64|70|67|64|65|77
21|23|23|12|20|29|22|25|23|9|10|7|12|13|14|12|13|10|9|30|23|12|12|13|16|17|20|20|22|23|29|28|27|10|15|19|7|23|4|24|23|26|24|13|14|15|7|12|14|13|13|11|15|10|23|32|29|36|30|12
41|44|46|27|46|44|38|41|37|18|21|22|21|23|32|22|19|18|17|23|42|22|28|22|30|29|36|46|44|48|38|38|45|17|17|43|22|47|20|47|46|42|40|25|36|35|21|40|42|29|28|29|17|21|29|25|31|31|25|6
50|52|49|39|50|54|62|50|61|37|28|23|37|38|36|33|37|37|38|52|46|62|45|44|45|38|59|62|60|64|44|44|54|37|36|48|21|52|34|56|63|54|52|52|60|59|19|69|67|53|50|58|36|37|59|59|62|58|63|42
56|54|54|19|51|46|47|49|54|26|30|31|32|33|37|29|28|34|29|32|60|36|40|40|39|36|43|47|41|59|47|45|50|33|27|51|32|58|24|46|53|52|57|38|61|36|28|24|24|37|45|33|37|35|50|40|48|39|46|19
47|51|48|23|34|31|45|46|45|27|25|28|28|28|27|25|30|26|26|47|56|47|29|18|32|23|38|32|28|45|57|61|48|29|31|45|30|46|22|37|37|48|31|22|28|31|27|59|57|34|32|15|31|31|30|33|41|32|39|14
13|13|9|53|17|6|14|11|12|52|54|53|52|52|52|52|52|52|52|38|5|37|50|52|53|53|29|28|27|10|7|7|11|52|52|13|54|11|52|12|12|12|12|58|44|43|53|18|18|28|25|35|52|52|8|13|6|6|13|54
73|73|74|60|72|73|73|74|75|64|63|63|58|58|62|61|62|63|60|2|77|4|72|77|77|60|5|5|4|72|73|72|72|63|62|73|63|78|62|65|69|75|75|1|6|6|63|7|7|5|6|4|63|63|70|69|71|66|54|68
27|20|25|16|23|22|24|22|22|8|7|11|11|11|5|8|3|8|8|20|27|20|14|29|22|10|27|33|29|29|26|26|25|2|2|21|6|29|15|28|25|30|27|18|21|19|10|35|30|21|19|20|4|5|20|44|27|34|37|10
30|31|34|22|30|35|28|29|31|16|5|2|23|22|18|10|16|16|18|45|31|21|24|25|26|20|26|29|33|34|31|31|32|14|11|31|1|34|7|32|32|33|32|20|25|22|2|32|32|23|16|17|19|20|24|24|32|27|32|7
75|77|77|79|81|79|76|75|76|80|79|79|79|78|79|79|78|79|78|21|73|34|42|48|51|79|23|22|23|68|75|77|75|78|78|75|79|72|77|72|73|69|70|16|24|23|77|2|2|26|26|28|78|78|80|79|76|77|76|80
29|29|29|7|24|23|25|26|25|11|9|6|16|15|12|5|12|15|15|16|28|13|10|8|9|14|31|25|24|28|24|23|28|9|12|27|8|27|1|27|26|27|28|28|23|26|6|19|21|22|22|14|16|14|28|46|45|50|48|17
54|40|50|36|33|36|52|53|53|31|35|36|13|14|21|35|35|31|28|28|54|67|60|54|36|26|51|43|46|54|43|43|57|30|32|54|34|55|36|60|49|50|56|29|31|33|36|44|52|70|59|27|30|30|31|45|44|35|50|5
48|49|53|17|57|42|54|55|50|23|23|24|24|24|22|20|22|21|21|34|50|19|22|15|17|16|58|66|62|51|46|46|52|23|23|50|26|51|25|59|52|58|55|32|41|42|22|50|50|52|53|41|29|24|41|30|33|30|35|24
42|43|51|2|56|58|41|44|46|1|8|9|6|5|4|1|2|1|1|69|51|54|23|31|20|4|68|60|67|60|65|65|53|3|8|44|13|57|3|58|55|60|54|42|54|52|9|64|62|59|57|43|5|4|57|42|54|44|53|31
24|30|28|25|35|37|27|30|27|17|3|3|27|29|20|13|17|17|23|22|25|28|32|23|34|21|41|50|48|31|25|25|29|18|16|24|3|28|10|30|29|31|30|31|29|34|3|34|38|38|37|22|22|22|32|21|24|26|23|21
80|79|78|70|79|77|78|78|78|71|77|77|72|74|77|76|77|73|79|8|78|8|5|3|7|71|10|9|10|78|79|80|78|77|74|78|78|77|78|76|78|77|78|3|10|10|78|58|59|9|9|8|74|73|76|76|78|79|75|59
58|50|56|24|54|57|46|48|47|34|17|20|31|31|19|67|20|28|13|39|62|39|41|34|44|27|57|57|61|66|63|49|55|16|34|61|23|61|29|53|65|62|65|39|46|46|33|60|66|33|30|39|21|18|60|61|63|65|69|38
37|38|38|1|63|65|43|42|42|7|15|17|8|9|10|23|9|7|22|60|45|52|27|14|18|5|67|67|63|42|41|36|39|11|9|41|19|44|8|50|57|59|48|69|66|66|15|73|73|60|64|69|12|12|63|57|49|60|51|37
77|74|73|72|74|72|71|72|73|74|71|69|74|72|73|69|71|74|70|7|75|7|3|5|5|72|6|6|8|75|76|76|74|69|73|72|70|74|70|61|68|70|74|4|8|9|70|8|8|8|8|1|73|72|71|71|73|70|64|74
66|66|67|41|69|64|67|68|67|41|42|44|41|42|43|40|42|41|41|56|69|65|53|56|59|41|80|79|79|76|72|74|66|43|43|67|41|75|41|80|74|76|62|62|63|62|41|80|80|63|76|65|48|46|66|67|69|68|77|26
65|65|63|71|58|60|64|64|66|70|69|70|68|70|70|68|69|70|68|3|53|6|8|7|12|69|2|2|2|27|49|48|62|67|70|66|68|26|67|31|41|24|23|9|2|2|69|9|9|2|2|6|68|69|61|63|56|48|31|70
68|68|70|32|70|71|65|70|69|39|38|39|38|39|39|37|38|38|37|73|72|76|69|61|68|40|81|81|81|80|77|73|70|39|38|65|40|76|37|79|77|80|79|73|75|76|39|81|81|79|73|75|38|39|69|66|75|73|79|39
53|59|58|38|59|62|53|52|52|36|33|37|35|36|31|36|33|36|36|74|57|69|43|37|38|35|78|76|75|65|54|54|58|28|30|58|36|64|38|62|62|64|68|79|78|78|37|79|79|76|68|77|23|25|36|20|22|22|26|34
10|10|5|55|11|16|9|7|6|55|55|55|55|54|54|54|55|55|55|50|1|60|64|73|72|55|42|45|40|7|1|1|6|54|54|12|55|3|55|9|5|8|8|65|62|61|55|37|39|40|39|56|54|53|15|10|1|2|6|56
1|1|4|48|7|10|6|8|7|46|47|48|48|46|46|44|46|45|47|55|10|64|70|67|62|46|54|64|56|15|4|4|4|46|44|2|43|15|48|18|17|17|16|76|64|64|47|47|44|66|54|61|46|43|11|7|12|19|18|43
12|12|15|52|15|18|12|13|14|50|49|50|50|50|50|50|49|50|51|63|20|63|63|60|47|50|50|53|50|20|19|19|15|50|49|9|49|20|50|20|20|20|20|64|73|73|50|53|53|67|71|64|50|49|13|11|19|18|20|49
3|3|7|46|9|12|4|6|9|43|46|46|45|45|45|47|43|44|44|53|14|72|65|64|63|47|18|17|19|18|10|10|7|41|42|1|47|18|45|16|19|18|15|70|50|48|44|68|63|46|49|73|42|42|6|3|11|15|12|46
5|6|6|44|4|5|1|1|1|44|41|41|43|43|42|43|41|43|43|51|6|40|48|47|50|43|11|30|9|11|2|2|5|42|41|4|42|7|43|7|6|10|10|55|17|58|42|29|29|25|20|54|40|41|5|2|5|3|5|45
22|25|17|69|29|40|23|18|20|66|66|65|70|69|68|66|66|66|64|81|13|75|77|76|73|70|39|77|37|1|5|6|18|65|68|28|65|2|69|6|9|2|2|56|80|68|66|45|49|56|81|79|65|64|58|47|20|20|14|73
25|22|19|54|13|14|19|19|18|54|53|54|54|55|55|53|53|54|54|67|16|56|67|58|60|54|53|27|55|8|18|18|19|53|53|22|53|14|54|8|11|7|7|68|68|47|54|14|16|75|74|67|53|54|16|18|16|11|8|53
17|17|16|59|26|27|16|16|15|59|58|57|60|60|59|58|57|59|59|17|19|48|56|66|65|58|9|16|18|5|14|14|17|58|58|17|58|8|56|1|8|3|3|50|12|13|57|15|12|16|17|44|58|58|35|15|17|12|2|60
8|7|2|56|10|17|11|10|13|56|56|58|56|56|56|56|58|56|57|79|7|74|74|70|70|56|79|80|78|17|20|20|3|57|57|10|57|16|59|19|18|19|19|80|81|80|58|77|76|80|79|78|57|57|12|5|2|4|11|55
6|5|3|50|2|4|10|14|10|53|51|52|53|53|53|51|54|53|53|43|8|55|62|74|71|52|19|15|20|14|17|17|1|55|55|8|52|13|53|13|15|13|13|67|30|30|52|38|36|36|29|60|55|55|4|12|8|16|19|51
2|2|1|45|3|7|7|9|8|45|44|47|44|44|44|46|47|46|45|57|2|61|52|51|61|45|17|18|17|12|11|11|2|47|47|5|44|10|46|17|13|16|18|63|42|12|45|17|20|19|55|55|44|45|9|8|4|9|15|48
28|24|18|63|21|25|20|20|19|62|61|61|62|63|63|62|59|62|61|65|17|43|59|65|66|65|64|19|57|3|8|8|20|62|61|30|61|4|63|3|4|1|1|71|39|67|61|30|31|57|33|36|61|61|25|16|14|8|3|58
14|14|13|57|12|13|15|15|16|57|57|56|57|57|57|57|60|57|58|61|4|57|71|63|58|57|60|63|54|2|3|3|13|59|59|16|56|1|58|5|3|4|5|66|69|63|56|27|13|73|58|62|59|59|21|17|10|14|9|61
9|8|11|47|6|9|5|2|2|48|45|45|47|48|48|45|45|48|48|33|9|46|54|57|55|48|15|13|15|13|15|15|10|44|46|7|45|12|47|11|10|11|11|60|15|17|46|25|28|14|15|47|45|44|10|6|7|7|7|50
16|15|14|58|22|26|13|12|11|58|59|59|59|59|58|55|56|58|56|36|11|50|68|69|67|59|14|12|13|4|13|13|16|56|56|15|59|6|57|4|1|6|6|61|19|18|59|26|27|17|18|49|56|56|26|14|9|1|4|57
11|11|8|49|8|15|8|4|5|49|50|51|49|49|49|48|48|49|50|35|3|49|58|59|57|49|16|14|14|9|9|9|8|48|48|11|51|5|49|10|7|9|9|59|18|16|51|28|26|18|21|45|47|47|14|9|3|5|10|47
70|72|72|65|67|70|72|73|72|63|64|67|64|62|66|63|65|68|66|5|71|3|6|2|3|64|4|4|5|63|69|69|71|66|67|71|64|66|64|71|71|65|61|5|3|5|64|20|19|7|4|2|67|67|68|68|70|71|70|62
